entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_parcours_professionnel_for_value;field_parcours_professionnel_for_format
node;imprimeur_lithographe;0;22131;22131;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22132;22132;und;0;"<p>militaire</p>
";full_html
node;imprimeur_lithographe;0;22134;22134;und;0;"<p>Ouvrier typographe / Compositeur</p>
";full_html
node;imprimeur_lithographe;0;22136;22136;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22137;22137;und;0;"<p>Sous-contr&ocirc;leur du service int&eacute;rieur de la Maison du Roi</p>
";filtered_html
node;imprimeur_lithographe;0;22138;22138;und;0;"<p>Contrema&icirc;tre dans une lithographie</p>
";full_html
node;imprimeur_lithographe;0;22139;22139;und;0;"<p>Doreur sur papier</p>
";full_html
node;imprimeur_lithographe;0;22140;22140;und;0;"<p>Ouvrier lithographe / g&eacute;ographe</p>
";full_html
node;imprimeur_lithographe;0;22141;22141;und;0;"<p>Ouvrier lithographe / Ecrivain et graveur sur pierres</p>
";full_html
node;imprimeur_lithographe;0;22142;22142;und;0;"<p>Editeur, marchand d&#39;estampes</p>
";filtered_html
node;imprimeur_lithographe;0;22143;22143;und;0;"<p>Libraire &agrave; Sedan / Lithographe &agrave; Sedan</p>
";filtered_html
node;imprimeur_lithographe;0;22144;22144;und;0;"<p>Bouquiniste - &eacute;talagiste depuis 1846 / Imprimeur lithographe &agrave; Versailles</p>
";full_html
node;imprimeur_lithographe;0;22145;22145;und;0;"<p>Artiste peintre / Ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22146;22146;und;0;"<p>Directeur d&#39;une administration sp&eacute;ciale de fun&eacute;railles</p>
";full_html
node;imprimeur_lithographe;0;22148;22148;und;0;"<p>Ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22149;22149;und;0;"<p>Militaire</p>
";filtered_html
node;imprimeur_lithographe;0;22151;22151;und;0;"<p>Entrepreneur de peinture en b&acirc;timents</p>
";filtered_html
node;imprimeur_lithographe;0;22153;22153;und;0;Ecrivain lithographe;plain_text
node;imprimeur_lithographe;0;22154;22154;und;0;"<p>Imprimeur en taille-douce / Architecte?</p>
";filtered_html
node;imprimeur_lithographe;0;22155;22155;und;0;"<p>Ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22156;22156;und;0;Ouvrier lithographe;plain_text
node;imprimeur_lithographe;0;22158;22158;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22160;22160;und;0;"<p>Il a travaill&eacute; toute sa vie dans des imprimeries lithographiques. Il &eacute;tait ma&icirc;tre de pension &agrave; Bordeaux. Il a quitt&eacute; la ville en 1815 et devient professeur au coll&egrave;ge royal Saint-Louis &agrave; Paris.</p>
";filtered_html
node;imprimeur_lithographe;0;22161;22161;und;0;"<p>Ing&eacute;nieur civil attach&eacute; &agrave; l&#39;Ecole Imp&eacute;riale centrale des arts et manufactures</p>
";full_html
node;imprimeur_lithographe;0;22162;22162;und;0;"<p>imprimeur lithographe &agrave; Rouen</p>
";filtered_html
node;imprimeur_lithographe;0;22163;22163;und;0;"<p>ouvrier lithographe / marchand de vins</p>
";full_html
node;imprimeur_lithographe;0;22164;22164;und;0;"<p>graveur en lettres</p>
";filtered_html
node;imprimeur_lithographe;0;22165;22165;und;0;"<p>imprimeur sur &eacute;toffes</p>
";full_html
node;imprimeur_lithographe;0;22167;22167;und;0;"<p>artiste / Ecrivain sur pierres</p>
";full_html
node;imprimeur_lithographe;0;22168;22168;und;0;"<p>lithographe &agrave; Amiens</p>
";full_html
node;imprimeur_lithographe;0;22170;22170;und;0;"<p>marchand papetier</p>
";plain_text
node;imprimeur_lithographe;0;22171;22171;und;0;"<p>dessinateur</p>
";plain_text
node;imprimeur_lithographe;0;22174;22174;und;0;"<p>&eacute;crivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22175;22175;und;0;"<p>entrepreneur d&#39;affiches color&eacute;es</p>
";full_html
node;imprimeur_lithographe;0;22178;22178;und;0;"<p>graveur sur m&eacute;taux</p>
";full_html
node;imprimeur_lithographe;0;22179;22179;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22180;22180;und;0;"<p>transporteur</p>
";full_html
node;imprimeur_lithographe;0;22183;22183;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22184;22184;und;0;"<p>marchand d&#39;estampes</p>
";full_html
node;imprimeur_lithographe;0;22187;22187;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22188;22188;und;0;"<p>ouvrier lithographe&nbsp;</p>
";plain_text
node;imprimeur_lithographe;0;22189;22189;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22192;22192;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22195;22195;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22196;22196;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22199;22199;und;0;"<p>G&eacute;ographe</p>
";filtered_html
node;imprimeur_lithographe;0;22200;22200;und;0;"<p>Dessinateur</p>
";filtered_html
node;imprimeur_lithographe;0;22201;22201;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22206;22206;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22208;22208;und;0;"<p>Fabricant d&#39;&eacute;ventails</p>
";filtered_html
node;imprimeur_lithographe;0;22209;22209;und;0;"<p>Magasin de fournitures de bureaux</p>
";full_html
node;imprimeur_lithographe;0;22210;22210;und;0;"<p>Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22211;22211;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22213;22213;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22217;22217;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22218;22218;und;0;"<p>dessinateur en broderies</p>
";full_html
node;imprimeur_lithographe;0;22219;22219;und;0;"<p>contrema&icirc;tre</p>
";full_html
node;imprimeur_lithographe;0;22224;22224;und;0;"<p>marchand de papier</p>
";full_html
node;imprimeur_lithographe;0;22227;22227;und;0;"<p>marchand</p>
";full_html
node;imprimeur_lithographe;0;22228;22228;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22229;22229;und;0;"<p>Herboriste</p>
";full_html
node;imprimeur_lithographe;0;22230;22230;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22231;22231;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22232;22232;und;0;"<p>graveur sur verre</p>
";full_html
node;imprimeur_lithographe;0;22235;22235;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22237;22237;und;0;"<p>Directeur-g&eacute;rant de compagnie d&#39;affichages</p>
";full_html
node;imprimeur_lithographe;0;22238;22238;und;0;"<p>lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22243;22243;und;0;écrivain lithographe;plain_text
node;imprimeur_lithographe;0;22245;22245;und;0;"<p>taille-doucier</p>
";filtered_html
node;imprimeur_lithographe;0;22246;22246;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22250;22250;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22251;22251;und;0;"<p>employ&eacute; dans une imprimerie</p>
";full_html
node;imprimeur_lithographe;0;22252;22252;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22254;22254;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22256;22256;und;0;"<p>ouvrier typographe</p>
";full_html
node;imprimeur_lithographe;0;22257;22257;und;0;"<p>Ma&icirc;tre des forges</p>
";full_html
node;imprimeur_lithographe;0;22259;22259;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22261;22261;und;0;"<p>Il a &eacute;t&eacute; professeur &agrave; l&#39;institut Rollin de Bordeaux. Il est aussi auteur de quelques ouvrages.</p>
";full_html
node;imprimeur_lithographe;0;22262;22262;und;0;"<p>Exp&eacute;ditionnaire</p>
";full_html
node;imprimeur_lithographe;0;22265;22265;und;0;"<p>artiste peintre</p>
";full_html
node;imprimeur_lithographe;0;22268;22268;und;0;"<p>Compositeur typographe</p>
";full_html
node;imprimeur_lithographe;0;22272;22272;und;0;"<p>Apprenti lithographe</p>
";full_html
node;imprimeur_lithographe;0;22275;22275;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22277;22277;und;0;"<p>Professeur</p>
";filtered_html
node;imprimeur_lithographe;0;22283;22283;und;0;"<p>&eacute;crivain sur pierre</p>
";full_html
node;imprimeur_lithographe;0;22286;22286;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22288;22288;und;0;"<p>enseignant</p>
";full_html
node;imprimeur_lithographe;0;22289;22289;und;0;"<p>militaire</p>
";full_html
node;imprimeur_lithographe;0;22290;22290;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22291;22291;und;0;"<p>clerc d&#39;huissier</p>
";full_html
node;imprimeur_lithographe;0;22296;22296;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22297;22297;und;0;"<p>Correspondant de journaux pour la maison d&eacute;lign&eacute; / R&eacute;dacteur au Minist&egrave;re des travaux publics, division des Mines / Ouvrier lithographe chez Delarue</p>
";full_html
node;imprimeur_lithographe;0;22300;22300;und;0;"<p>employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;22301;22301;und;0;"<p>peintre anatomique</p>
";full_html
node;imprimeur_lithographe;0;22302;22302;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22303;22303;und;0;"<p>courtier en impressions</p>
";full_html
node;imprimeur_lithographe;0;22304;22304;und;0;"<p>service militaire en Espagned&#39;o&ugrave; lithographie?</p>
";filtered_html
node;imprimeur_lithographe;0;22305;22305;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22308;22308;und;0;"<p>demoiselle de boutique</p>
";full_html
node;imprimeur_lithographe;0;22314;22314;und;0;"<p>commis</p>
";full_html
node;imprimeur_lithographe;0;22315;22315;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22325;22325;und;0;"<p>Ouvrier lithographe depuis 1841</p>
";full_html
node;imprimeur_lithographe;0;22331;22331;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22332;22332;und;0;"<p>imprimeur de papiers dor&eacute;s et gaufr&eacute;s</p>
";plain_text
node;imprimeur_lithographe;0;22334;22334;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22338;22338;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22341;22341;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22342;22342;und;0;"<p>&eacute;crivain lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22345;22345;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22347;22347;und;0;"<p>agent de correspondance pour les journaux</p>
";full_html
node;imprimeur_lithographe;0;22348;22348;und;0;"<p>ing&eacute;nieur civil (Ecole centrale)</p>
";full_html
node;imprimeur_lithographe;0;22351;22351;und;0;"<p>comptable</p>
";full_html
node;imprimeur_lithographe;0;22352;22352;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22353;22353;und;0;"<p>employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;22356;22356;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22357;22357;und;0;"<p>artiste peintre</p>
";full_html
node;imprimeur_lithographe;0;22358;22358;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22360;22360;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22362;22362;und;0;"<p>chef d&#39;atelier</p>
";full_html
node;imprimeur_lithographe;0;22366;22366;und;0;"<p>dessinateur</p>
";filtered_html
node;imprimeur_lithographe;0;22368;22368;und;0;"<p>dessinateur sur pierres</p>
";full_html
node;imprimeur_lithographe;0;22371;22371;und;0;fabricant de produits chimiques;plain_text
node;imprimeur_lithographe;0;22374;22374;und;0;"<p>artiste peintre</p>
";full_html
node;imprimeur_lithographe;0;22375;22375;und;0;"<p>commerce de mercerie</p>
";filtered_html
node;imprimeur_lithographe;0;22379;22379;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22380;22380;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22381;22381;und;0;"<p>employ&eacute;-clicheur</p>
";full_html
node;imprimeur_lithographe;0;22382;22382;und;0;"<p>relieur</p>
";filtered_html
node;imprimeur_lithographe;0;22387;22387;und;0;"<p>&eacute;crivain lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22390;22390;und;0;"<p>dessinateur</p>
";full_html
node;imprimeur_lithographe;0;22391;22391;und;0;"<p>contrema&icirc;tre</p>
";plain_text
node;imprimeur_lithographe;0;22393;22393;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22395;22395;und;0;"<p>institutrice</p>
";filtered_html
node;imprimeur_lithographe;0;22397;22397;und;0;"<p>agent d&#39;affaires</p>
";filtered_html
node;imprimeur_lithographe;0;22398;22398;und;0;"<p>commis</p>
";full_html
node;imprimeur_lithographe;0;22400;22400;und;0;"<p>Quand elle demande le brevet, elle exerce d&eacute;j&agrave; depuis 8 ans la profession d&#39;imprimeur lithographe.</p>
";full_html
node;imprimeur_lithographe;0;22402;22402;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22405;22405;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22406;22406;und;0;"<p>&eacute;crivain lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22407;22407;und;0;"<p>Imprimeur lithographe &agrave; Senlis</p>
";plain_text
node;imprimeur_lithographe;0;22408;22408;und;0;"<p>Marchand papetier</p>
";full_html
node;imprimeur_lithographe;0;22409;22409;und;0;"<p>peintre de fleurs</p>
";filtered_html
node;imprimeur_lithographe;0;22410;22410;und;0;"<p>Employ&eacute; dans l&#39;administration des Hospices de Paris</p>
";filtered_html
node;imprimeur_lithographe;0;22411;22411;und;0;"<p>d&eacute;corateur sur porcelaine</p>
";full_html
node;imprimeur_lithographe;0;22412;22412;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22415;22415;und;0;"<p>Ecrivain lithographe chez Vitoux &agrave; Abbeville</p>
";full_html
node;imprimeur_lithographe;0;22417;22417;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22418;22418;und;0;"<p>Ouvrier lithographe associ&eacute; avec son fr&egrave;re</p>
";full_html
node;imprimeur_lithographe;0;22420;22420;und;0;"<p>Enlumineur coloriste de cartes et d&#39;estampes</p>
";full_html
node;imprimeur_lithographe;0;22421;22421;und;0;"<p>n&eacute;gociant</p>
";full_html
node;imprimeur_lithographe;0;22422;22422;und;0;"<p>dessinateur en ch&acirc;les</p>
";full_html
node;imprimeur_lithographe;0;22423;22423;und;0;"<p>El&egrave;ve de l&#39;Ecole des Arts et m&eacute;tiers</p>
";full_html
node;imprimeur_lithographe;0;22424;22424;und;0;"<p>Marchand et &eacute;diteur d&#39;estampes &agrave; Paris</p>
";full_html
node;imprimeur_lithographe;0;22425;22425;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22426;22426;und;0;"<p>G&eacute;rant</p>
";full_html
node;imprimeur_lithographe;0;22427;22427;und;0;"<p>Quand il demande son brevet, il dirige d&eacute;j&agrave; depuis 15 ans une imprimerie rue d&#39;Alger</p>
";full_html
node;imprimeur_lithographe;0;22428;22428;und;0;"<p>Apprenti lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22429;22429;und;0;"<p>Employ&eacute; lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22431;22431;und;0;"<p>Chef d&#39;institution &agrave; Noyon, puis caissierchez un entrepreneur de plomberie</p>

<p>&nbsp;</p>
";full_html
node;imprimeur_lithographe;0;22433;22433;und;0;"<p>contrema&icirc;tre</p>
";full_html
node;imprimeur_lithographe;0;22434;22434;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22437;22437;und;0;"<p>graveur</p>
";full_html
node;imprimeur_lithographe;0;22438;22438;und;0;"<p>correcteur d&#39;imprimerie</p>
";full_html
node;imprimeur_lithographe;0;22444;22444;und;0;"<p>Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22446;22446;und;0;"<p>Employ&eacute;</p>
";full_html
node;imprimeur_lithographe;0;22447;22447;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22448;22448;und;0;"<p>dessinateur autographe</p>
";full_html
node;imprimeur_lithographe;0;22455;22455;und;0;"<p>Employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;22456;22456;und;0;"<p>graveur sur pierres</p>
";full_html
node;imprimeur_lithographe;0;22458;22458;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22460;22460;und;0;"<p>soldat / puis ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22463;22463;und;0;"<p>contrema&icirc;tre</p>
";full_html
node;imprimeur_lithographe;0;22464;22464;und;0;"<p>commis placier</p>
";full_html
node;imprimeur_lithographe;0;22465;22465;und;0;"<p>clerc de notaire</p>
";full_html
node;imprimeur_lithographe;0;22467;22467;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22468;22468;und;0;"<p>imprimeur en lettres</p>
";full_html
node;imprimeur_lithographe;0;22472;22472;und;0;"<p>commis</p>
";full_html
node;imprimeur_lithographe;0;22473;22473;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22474;22474;und;0;"<p>servante</p>
";full_html
node;imprimeur_lithographe;0;22482;22482;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22485;22485;und;0;"<p>licenci&eacute; en droit</p>
";full_html
node;imprimeur_lithographe;0;22489;22489;und;0;"<p>contrema&icirc;tre</p>
";full_html
node;imprimeur_lithographe;0;22490;22490;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22491;22491;und;0;"<p>militaire</p>
";full_html
node;imprimeur_lithographe;0;22495;22495;und;0;"<p>contrema&icirc;tre</p>
";full_html
node;imprimeur_lithographe;0;22496;22496;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22497;22497;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22498;22498;und;0;"<p>imprimeur sur &eacute;toffes</p>
";full_html
node;imprimeur_lithographe;0;22502;22502;und;0;"<p>comptable</p>
";full_html
node;imprimeur_lithographe;0;22504;22504;und;0;"<p>marchand de papier</p>
";full_html
node;imprimeur_lithographe;0;22505;22505;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22508;22508;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22510;22510;und;0;"<p>Directeur g&eacute;n&eacute;ral de la Cie La Solidaire</p>
";full_html
node;imprimeur_lithographe;0;22512;22512;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22516;22516;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22517;22517;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22518;22518;und;0;"<p>fabricant d&#39;allumettes</p>
";full_html
node;imprimeur_lithographe;0;22519;22519;und;0;"<p>Marchand papetier</p>
";full_html
node;imprimeur_lithographe;0;22520;22520;und;0;"<p>peintre</p>
";full_html
node;imprimeur_lithographe;0;22521;22521;und;0;"<p>graveur</p>
";full_html
node;imprimeur_lithographe;0;22523;22523;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22524;22524;und;0;"<p>m&eacute;canicien</p>
";full_html
node;imprimeur_lithographe;0;22528;22528;und;0;"<p>intendant militaire</p>
";filtered_html
node;imprimeur_lithographe;0;22529;22529;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22530;22530;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22531;22531;und;0;"<p>Graveur en taille-douce</p>
";full_html
node;imprimeur_lithographe;0;22532;22532;und;0;"<p>coloriste pour des papiers fantaisie &agrave; l&#39;usage des confiseurs</p>
";full_html
node;imprimeur_lithographe;0;22535;22535;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22536;22536;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22537;22537;und;0;"<p>employ&eacute;</p>
";full_html
node;imprimeur_lithographe;0;22538;22538;und;0;"<p>&eacute;crivain sur pierres</p>
";full_html
node;imprimeur_lithographe;0;22540;22540;und;0;"<p>courtier</p>
";full_html
node;imprimeur_lithographe;0;22542;22542;und;0;"<p>relieur</p>
";filtered_html
node;imprimeur_lithographe;0;22544;22544;und;0;"<p>clerc d&#39;huissier</p>
";full_html
node;imprimeur_lithographe;0;22545;22545;und;0;"<p>horloger</p>
";plain_text
node;imprimeur_lithographe;0;22546;22546;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22547;22547;und;0;"<p>artiste</p>
";full_html
node;imprimeur_lithographe;0;22548;22548;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22549;22549;und;0;"<p>Graveur sur m&eacute;taux</p>
";full_html
node;imprimeur_lithographe;0;22550;22550;und;0;"<p>officier de l&#39;Empire</p>
";filtered_html
node;imprimeur_lithographe;0;22551;22551;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22552;22552;und;0;"<p>ouvrier compositeur</p>
";filtered_html
node;imprimeur_lithographe;0;22553;22553;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22555;22555;und;0;"<p>marchand d&#39;estampes depuis 1829</p>
";full_html
node;imprimeur_lithographe;0;22556;22556;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22559;22559;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22560;22560;und;0;"<p>lithographe &agrave; Versailles</p>
";filtered_html
node;imprimeur_lithographe;0;22568;22568;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22569;22569;und;0;"<p>employ&eacute; du timbre imp&eacute;rial</p>
";plain_text
node;imprimeur_lithographe;0;22570;22570;und;0;"<p>ouvrier lithographe / relieur</p>
";full_html
node;imprimeur_lithographe;0;22573;22573;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22576;22576;und;0;"<p>ouvrier typographe</p>
";full_html
node;imprimeur_lithographe;0;22577;22577;und;0;"<p>Garde national</p>
";full_html
node;imprimeur_lithographe;0;22578;22578;und;0;"<p>Fabricant de jouets d&#39;enfants</p>
";filtered_html
node;imprimeur_lithographe;0;22580;22580;und;0;"<p>Avant d&#39;&ecirc;tre imprimeur lithographe, il &eacute;tait qualifi&eacute; d&#39;artiste dessinateur et marchand de pierre lithographique.</p>
";plain_text
node;imprimeur_lithographe;0;22583;22583;und;0;"<p>peintre sur porcelaine</p>
";plain_text
node;imprimeur_lithographe;0;22587;22587;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22588;22588;und;0;"<p>Ecrivain en autographie / Chef comptable</p>
";full_html
node;imprimeur_lithographe;0;22590;22590;und;0;"<p>Taille-doucier</p>
";full_html
node;imprimeur_lithographe;0;22591;22591;und;0;"<p>G&eacute;rant d&#39;une revue</p>
";full_html
node;imprimeur_lithographe;0;22592;22592;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22593;22593;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22598;22598;und;0;"<p>graveur</p>
";filtered_html
node;imprimeur_lithographe;0;22602;22602;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22605;22605;und;0;"<p>graveur sur pierre</p>
";full_html
node;imprimeur_lithographe;0;22606;22606;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22608;22608;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22610;22610;und;0;"<p>Il s&#39;&eacute;tait d&#39;abord destin&eacute; &agrave; la profession d&#39;horloger. Il a ensuite travaill&eacute; chez Delarue en qualit&eacute; d&#39;imprimeur lithographe.</p>
";full_html
node;imprimeur_lithographe;0;22612;22612;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22613;22613;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22614;22614;und;0;"<p>Ouvrier lithographe, gagne 8 frs par jour</p>
";full_html
node;imprimeur_lithographe;0;22615;22615;und;0;"<p>lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22616;22616;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22619;22619;und;0;"<p>commissaire de la guerre</p>
";filtered_html
node;imprimeur_lithographe;0;22620;22620;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22621;22621;und;0;"<p>Etudes de rh&eacute;torique au Lyc&eacute;e imp&eacute;rial / Ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22622;22622;und;0;"<p>brigadier au 2e r&eacute;giment des chasseurs</p>
";full_html
node;imprimeur_lithographe;0;22624;22624;und;0;"<p>G&eacute;rant de presse</p>
";full_html
node;imprimeur_lithographe;0;22625;22625;und;0;"<p>propri&eacute;taire d&#39;un journal</p>
";full_html
node;imprimeur_lithographe;0;22628;22628;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22629;22629;und;0;"<p>&eacute;crivain dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22630;22630;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22631;22631;und;0;"<p>clerc d&#39;avou&eacute;</p>
";full_html
node;imprimeur_lithographe;0;22633;22633;und;0;"<p>Etudes &agrave; Versailles de 1824 &agrave; 1829</p>
";full_html
node;imprimeur_lithographe;0;22635;22635;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22636;22636;und;0;"<p>papetier et relieur</p>
";full_html
node;imprimeur_lithographe;0;22637;22637;und;0;"<p>commis</p>
";full_html
node;imprimeur_lithographe;0;22638;22638;und;0;"<p>apprenti</p>
";full_html
node;imprimeur_lithographe;0;22639;22639;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22640;22640;und;0;"<p>chef de bureau</p>
";full_html
node;imprimeur_lithographe;0;22641;22641;und;0;"<p>Imprimeur en Lettres / Imprimeur en taille-douce</p>
";full_html
node;imprimeur_lithographe;0;22642;22642;und;0;"<p>courtier en vins</p>
";full_html
