person_id	person_related_id	patent_id	type
4911	900	5090	SUCCESSOR
4912	4911	5091	SUCCESSOR
4942	3600	5121	SUCCESSOR
4943	4989	5122	SUCCESSOR
4946	1797	5125	SUCCESSOR
4949	4903	5128	SUCCESSOR
4951	1722	5130	SUCCESSOR
4952	4953	5131	SUCCESSOR
4959	2580	5138	SUCCESSOR
4989	3193	5168	SUCCESSOR
4990	5012	5170	SUCCESSOR
5000	3401	5181	SUCCESSOR
5008	4845	5189	SUCCESSOR
5009	3960	5190	SUCCESSOR
5012	906	5193	SUCCESSOR
5019	4981	5200	SUCCESSOR
5030	19	5211	SUCCESSOR
5058	5059	5241	SUCCESSOR
5059	2624	5242	SUCCESSOR
5066	243	5249	SUCCESSOR
5070	4843	5253	SUCCESSOR
5072	3308	5255	SUCCESSOR
5074	2576	5257	SUCCESSOR
5089	4468	5272	SUCCESSOR
5128	244	5314	SUCCESSOR
5131	5130	5317	SUCCESSOR
5133	823	5319	SUCCESSOR
5138	400	5324	SUCCESSOR
1192	4688	1229	SUCCESSOR
2897	1618	2999	SUCCESSOR
2406	280	2485	SUCCESSOR
2476	2475	2555	SUCCESSOR
4102	3161	4252	SUCCESSOR
2589	34	2673	SUCCESSOR
992	1369	1020	SUCCESSOR
1426	1428	1474	SUCCESSOR
104	1563	108	SUCCESSOR
1466	2994	1517	SUCCESSOR
1506	4363	1558	SUCCESSOR
1563	3079	1615	SUCCESSOR
4363	3067	4524	SUCCESSOR
1723	1724	1782	SUCCESSOR
2461	935	2540	SUCCESSOR
935	1518	962	SUCCESSOR
3256	1394	3376	SUCCESSOR
804	3256	828	SUCCESSOR
3989	693	4135	SUCCESSOR
693	804	714	SUCCESSOR
4756	173	4929	SUCCESSOR
3549	4756	3678	SUCCESSOR
4092	3549	4242	SUCCESSOR
3606	2860	3736	SUCCESSOR
3620	2417	3750	SUCCESSOR
3234	756	3352	SUCCESSOR
2447	3234	2526	SUCCESSOR
3743	2617	3879	SUCCESSOR
3744	3742	3880	SUCCESSOR
1673	410	1731	SUCCESSOR
4153	1673	4304	SUCCESSOR
580	3419	597	SUCCESSOR
3886	580	4028	SUCCESSOR
2448	3089	2527	SUCCESSOR
3040	3611	3149	SUCCESSOR
3445	2448	3571	SUCCESSOR
3475	3445	3603	SUCCESSOR
3476	3475	3604	SUCCESSOR
4229	3476	4382	SUCCESSOR
3611	3890	3741	SUCCESSOR
1526	577	1578	SUCCESSOR
3035	249	3144	SUCCESSOR
44	1443	46	SUCCESSOR
45	44	47	SUCCESSOR
2000	1653	2066	SUCCESSOR
2436	1865	2515	SUCCESSOR
366	3840	377	SUCCESSOR
527	4393	542	SUCCESSOR
1225	3640	1262	SUCCESSOR
1437	2496	1485	SUCCESSOR
2034	366	2101	SUCCESSOR
2602	2603	2688	SUCCESSOR
3840	2602	3979	SUCCESSOR
2860	3288	2959	SUCCESSOR
3782	3783	3919	SUCCESSOR
3512	3914	3640	SUCCESSOR
3914	1960	4057	SUCCESSOR
5016	1384	5197	SUCCESSOR
2234	5016	2309	SUCCESSOR
1995	1996	2061	SUCCESSOR
1384	2886	1431	SUCCESSOR
379	1995	390	SUCCESSOR
210	379	218	SUCCESSOR
4024	2077	4173	SUCCESSOR
934	5152	961	SUCCESSOR
1497	1398	1548	SUCCESSOR
129	4789	133	SUCCESSOR
1920	1920	1984	SUCCESSOR
1533	2840	1585	SUCCESSOR
4303	4302	4457	SUCCESSOR
952	1292	979	SUCCESSOR
2471	952	2550	SUCCESSOR
2621	4533	2708	SUCCESSOR
1986	3925	2052	SUCCESSOR
1271	1272	1313	SUCCESSOR
5061	1904	5244	SUCCESSOR
2758	1060	2852	SUCCESSOR
1060	97	1091	SUCCESSOR
141	477	147	SUCCESSOR
477	4247	490	SUCCESSOR
1279	2564	1322	SUCCESSOR
3090	1279	3202	SUCCESSOR
4218	3090	4370	SUCCESSOR
1574	1575	1626	SUCCESSOR
1838	1711	1900	SUCCESSOR
4155	2065	4306	SUCCESSOR
4501	4155	4667	SUCCESSOR
4838	1838	5013	SUCCESSOR
5075	3539	5258	SUCCESSOR
3539	4857	3668	SUCCESSOR
1956	4190	2021	SUCCESSOR
4395	4395	4557	SUCCESSOR
4759	3665	4932	SUCCESSOR
307	308	318	SUCCESSOR
4916	1401	5095	SUCCESSOR
4916	1600	5095	SUCCESSOR
3544	1538	3673	SUCCESSOR
3273	3273	3393	SUCCESSOR
4705	3620	4877	SUCCESSOR
2738	4763	2832	SUCCESSOR
2739	4753	2833	SUCCESSOR
3221	2738	3339	SUCCESSOR
4763	2739	4936	SUCCESSOR
3433	4126	3559	SUCCESSOR
3441	4958	3567	SUCCESSOR
1016	2001	1046	SUCCESSOR
2001	1893	2067	SUCCESSOR
2130	2325	2204	SUCCESSOR
2931	661	3035	SUCCESSOR
1884	3389	1946	SUCCESSOR
3389	4549	3514	SUCCESSOR
1731	1732	1790	SUCCESSOR
4104	4105	4254	SUCCESSOR
4551	2053	4718	SUCCESSOR
2135	459	2210	SUCCESSOR
723	2832	746	SUCCESSOR
1152	723	1186	SUCCESSOR
1042	2007	1073	SUCCESSOR
2390	2063	2468	SUCCESSOR
2832	1152	2929	SUCCESSOR
4571	1178	4738	SUCCESSOR
3055	2740	3164	SUCCESSOR
3569	3570	3698	SUCCESSOR
1460	457	1511	SUCCESSOR
2844	821	2942	SUCCESSOR
1919	2338	1983	SUCCESSOR
821	1919	846	SUCCESSOR
31	2864	33	SUCCESSOR
2864	3875	2963	SUCCESSOR
2717	4036	2810	SUCCESSOR
4036	2718	4185	SUCCESSOR
4175	4036	4327	SUCCESSOR
4256	4257	4409	SUCCESSOR
4257	1766	4410	SUCCESSOR
1766	1765	1825	SUCCESSOR
2148	2742	2223	SUCCESSOR
2482	487	2561	SUCCESSOR
1317	1318	1362	SUCCESSOR
4177	4176	4329	SUCCESSOR
4178	4177	4330	SUCCESSOR
2162	1317	2237	SUCCESSOR
2916	3583	3019	SUCCESSOR
2917	3583	3020	SUCCESSOR
4449	2916	4613	SUCCESSOR
3364	2557	3489	SUCCESSOR
2557	2558	2641	SUCCESSOR
1764	4634	1823	SUCCESSOR
4634	403	4803	SUCCESSOR
403	3364	414	SUCCESSOR
4940	4941	5119	SUCCESSOR
3291	4940	3411	SUCCESSOR
2428	3865	2507	SUCCESSOR
608	456	626	SUCCESSOR
134	205	138	SUCCESSOR
205	3194	212	SUCCESSOR
2408	3185	2487	SUCCESSOR
3185	1818	3301	SUCCESSOR
956	2513	984	SUCCESSOR
3342	1592	3466	SUCCESSOR
3625	753	3756	SUCCESSOR
4012	3625	4159	SUCCESSOR
3028	4264	3137	SUCCESSOR
4264	3028	4417	SUCCESSOR
1757	1758	1816	SUCCESSOR
1758	1757	1817	SUCCESSOR
3011	3010	3120	SUCCESSOR
1726	4541	1785	SUCCESSOR
1356	1357	1402	SUCCESSOR
1357	3795	1403	SUCCESSOR
1358	1359	1404	SUCCESSOR
1359	1356	1405	SUCCESSOR
646	2680	665	SUCCESSOR
942	537	969	SUCCESSOR
1791	568	1852	SUCCESSOR
144	922	151	SUCCESSOR
145	144	152	SUCCESSOR
563	1059	579	SUCCESSOR
1059	1058	1090	SUCCESSOR
4736	4664	4909	SUCCESSOR
2882	2883	2982	SUCCESSOR
4142	667	4293	SUCCESSOR
3653	2683	3785	SUCCESSOR
4977	4979	5156	SUCCESSOR
4979	4978	5158	SUCCESSOR
2068	3900	2136	SUCCESSOR
541	836	556	SUCCESSOR
4404	4160	4566	SUCCESSOR
4405	183	4567	SUCCESSOR
677	676	697	SUCCESSOR
1202	4405	1239	SUCCESSOR
141	4616	148	SUCCESSOR
2623	2625	2710	SUCCESSOR
843	141	868	SUCCESSOR
1220	1221	1257	SUCCESSOR
1221	2651	1258	SUCCESSOR
2625	843	2713	SUCCESSOR
290	291	300	SUCCESSOR
367	1160	378	SUCCESSOR
1160	551	1196	SUCCESSOR
551	88	566	SUCCESSOR
88	810	91	SUCCESSOR
1073	2707	1105	SUCCESSOR
621	1725	639	SUCCESSOR
2707	4320	2800	SUCCESSOR
2045	2044	2112	SUCCESSOR
854	2891	879	SUCCESSOR
2134	4310	2209	SUCCESSOR
3168	2134	3284	SUCCESSOR
1447	1448	1496	SUCCESSOR
253	3076	263	SUCCESSOR
3077	253	3189	SUCCESSOR
7	8	7	SUCCESSOR
99	1751	103	SUCCESSOR
153	1657	160	SUCCESSOR
236	3746	245	SUCCESSOR
1977	1978	2043	SUCCESSOR
1978	1976	2044	SUCCESSOR
4476	1977	4641	SUCCESSOR
858	3871	883	SUCCESSOR
1037	3766	1067	SUCCESSOR
1155	5082	1190	SUCCESSOR
1545	1627	1597	SUCCESSOR
1627	3621	1680	SUCCESSOR
1778	1779	1839	SUCCESSOR
2928	2930	3032	SUCCESSOR
2928	1107	3032	SUCCESSOR
2936	2937	3040	SUCCESSOR
4170	1545	4322	SUCCESSOR
3064	3065	3174	SUCCESSOR
3178	3179	3294	SUCCESSOR
3179	3177	3295	SUCCESSOR
2339	2340	2417	SUCCESSOR
2340	1352	2418	SUCCESSOR
1261	3787	1302	SUCCESSOR
1461	3139	1512	SUCCESSOR
1489	3529	1540	SUCCESSOR
1396	920	1443	SUCCESSOR
1507	238	1559	SUCCESSOR
2470	2136	2549	SUCCESSOR
2386	4737	2464	SUCCESSOR
2491	1024	2570	SUCCESSOR
2876	682	2976	SUCCESSOR
3139	3654	3254	SUCCESSOR
3227	153	3345	SUCCESSOR
1238	127	1276	SUCCESSOR
4252	3042	4405	SUCCESSOR
1171	4252	1207	SUCCESSOR
4828	483	5003	SUCCESSOR
808	4828	832	SUCCESSOR
483	3025	496	SUCCESSOR
3870	1610	4011	SUCCESSOR
3868	3636	4009	SUCCESSOR
3766	1037	3902	SUCCESSOR
3704	2470	3838	SUCCESSOR
3648	2491	3780	SUCCESSOR
3636	3867	3767	SUCCESSOR
3556	1258	3685	SUCCESSOR
3493	3648	3621	SUCCESSOR
3531	2223	3659	SUCCESSOR
3063	3206	3173	SUCCESSOR
954	3063	982	SUCCESSOR
4390	3361	4552	SUCCESSOR
4341	3975	4499	SUCCESSOR
929	299	956	SUCCESSOR
4350	3931	4509	SUCCESSOR
4351	4350	4510	SUCCESSOR
3826	3514	3963	SUCCESSOR
5135	5134	5321	SUCCESSOR
4847	5135	5022	SUCCESSOR
5040	915	5222	SUCCESSOR
4816	4522	4991	SUCCESSOR
4817	4816	4992	SUCCESSOR
4661	2876	4831	SUCCESSOR
4559	1864	4726	SUCCESSOR
4238	1159	4391	SUCCESSOR
4199	36	4351	SUCCESSOR
4200	4199	4352	SUCCESSOR
4107	4559	4257	SUCCESSOR
2327	1238	2405	SUCCESSOR
3938	3340	4081	SUCCESSOR
2987	2989	3095	SUCCESSOR
3340	2752	3464	SUCCESSOR
2752	2753	2846	SUCCESSOR
3739	2540	3874	SUCCESSOR
513	3462	528	SUCCESSOR
708	2502	730	SUCCESSOR
953	2009	980	SUCCESSOR
1343	953	1388	SUCCESSOR
1605	3063	1658	SUCCESSOR
2009	708	2075	SUCCESSOR
2540	513	2621	SUCCESSOR
4807	2568	4982	SUCCESSOR
62	4807	65	SUCCESSOR
63	62	66	SUCCESSOR
82	223	85	SUCCESSOR
587	4696	604	SUCCESSOR
2539	82	2620	SUCCESSOR
4696	2539	4868	SUCCESSOR
2954	2955	3060	SUCCESSOR
1812	1811	1873	SUCCESSOR
3108	3561	3221	SUCCESSOR
2709	2193	2802	SUCCESSOR
4542	6	4708	SUCCESSOR
3763	1431	3899	SUCCESSOR
3639	3763	3771	SUCCESSOR
6	652	6	SUCCESSOR
652	1431	671	SUCCESSOR
1729	1730	1788	SUCCESSOR
3271	4947	3391	SUCCESSOR
3006	3094	3115	SUCCESSOR
3095	3006	3207	SUCCESSOR
119	435	123	SUCCESSOR
202	119	209	SUCCESSOR
2060	202	2127	SUCCESSOR
3269	2060	3389	SUCCESSOR
3714	3449	3848	SUCCESSOR
5	4	5	SUCCESSOR
484	4380	497	SUCCESSOR
1013	1010	1043	SUCCESSOR
1010	2385	1040	SUCCESSOR
1056	1057	1087	SUCCESSOR
1121	4419	1155	SUCCESSOR
2035	4765	2102	SUCCESSOR
2151	4934	2226	SUCCESSOR
2423	5025	2502	SUCCESSOR
639	1074	658	SUCCESSOR
1074	3463	1106	SUCCESSOR
2910	2381	3013	SUCCESSOR
2149	2910	2224	SUCCESSOR
3113	4209	3226	SUCCESSOR
3436	3438	3562	SUCCESSOR
4415	2251	4577	SUCCESSOR
4572	2059	4739	SUCCESSOR
3437	3439	3563	SUCCESSOR
3438	3437	3564	SUCCESSOR
5025	3877	5206	SUCCESSOR
4642	4000	4812	SUCCESSOR
4543	357	4709	SUCCESSOR
4453	2035	4617	SUCCESSOR
4419	4453	4581	SUCCESSOR
4209	484	4361	SUCCESSOR
3838	3632	3977	SUCCESSOR
3632	638	3763	SUCCESSOR
4406	2456	4568	SUCCESSOR
5002	141	5183	SUCCESSOR
1620	5114	1673	SUCCESSOR
5114	1619	5298	SUCCESSOR
3511	3244	3639	SUCCESSOR
3244	3243	3364	SUCCESSOR
2920	2523	3023	SUCCESSOR
2407	957	2486	SUCCESSOR
2337	2407	2415	SUCCESSOR
271	3460	281	SUCCESSOR
1473	4861	1524	SUCCESSOR
2388	1594	2466	SUCCESSOR
3752	3753	3888	SUCCESSOR
4975	4659	5154	SUCCESSOR
4659	2294	4829	SUCCESSOR
1086	1529	1119	SUCCESSOR
3169	3263	3285	SUCCESSOR
3263	3119	3383	SUCCESSOR
2097	2099	2168	SUCCESSOR
2098	2097	2169	SUCCESSOR
5015	3949	5196	SUCCESSOR
4771	3574	4944	SUCCESSOR
4643	1868	4813	SUCCESSOR
3865	2199	4005	SUCCESSOR
4723	657	4895	SUCCESSOR
3309	4852	3431	SUCCESSOR
2199	3595	2274	SUCCESSOR
2480	641	2559	SUCCESSOR
1868	2957	1930	SUCCESSOR
3949	2335	4093	SUCCESSOR
657	658	676	SUCCESSOR
462	3309	475	SUCCESSOR
4388	889	4550	SUCCESSOR
715	4013	737	SUCCESSOR
2200	3420	2275	SUCCESSOR
2573	5093	2657	SUCCESSOR
732	1825	755	SUCCESSOR
3750	1825	3886	SUCCESSOR
4507	4676	4673	SUCCESSOR
2536	2535	2617	SUCCESSOR
726	727	749	SUCCESSOR
5011	1485	5192	SUCCESSOR
4094	1539	4244	SUCCESSOR
2445	4602	2524	SUCCESSOR
968	3002	996	SUCCESSOR
2102	3359	2173	SUCCESSOR
2103	2102	2174	SUCCESSOR
1962	1964	2027	SUCCESSOR
3628	1962	3759	SUCCESSOR
4111	3628	4261	SUCCESSOR
1082	1081	1115	SUCCESSOR
1213	2829	1250	SUCCESSOR
826	5067	851	SUCCESSOR
678	4598	698	SUCCESSOR
4598	826	4765	SUCCESSOR
3958	2877	4102	SUCCESSOR
3959	3958	4103	SUCCESSOR
3457	3458	3583	SUCCESSOR
3027	1213	3136	SUCCESSOR
3458	678	3584	SUCCESSOR
2353	1886	2431	SUCCESSOR
1884	2353	1947	SUCCESSOR
1408	2297	1455	SUCCESSOR
2297	2298	2373	SUCCESSOR
2828	493	2925	SUCCESSOR
4443	1903	4607	SUCCESSOR
4482	365	4647	SUCCESSOR
3088	2660	3200	SUCCESSOR
2878	3088	2978	SUCCESSOR
1822	3530	1883	SUCCESSOR
3760	1189	3896	SUCCESSOR
3789	3758	3926	SUCCESSOR
4456	1822	4620	SUCCESSOR
5149	4497	5335	SUCCESSOR
4837	2645	5012	SUCCESSOR
2645	1148	2735	SUCCESSOR
1229	4837	1266	SUCCESSOR
1148	2114	1182	SUCCESSOR
5100	1290	5284	SUCCESSOR
5057	4694	5240	SUCCESSOR
4407	4408	4569	SUCCESSOR
2028	5057	2095	SUCCESSOR
2721	1957	2814	SUCCESSOR
2778	4785	2873	SUCCESSOR
4785	4603	4958	SUCCESSOR
4603	3415	4771	SUCCESSOR
2858	2859	2957	SUCCESSOR
3415	1241	3541	SUCCESSOR
2759	426	2853	SUCCESSOR
2879	2759	2979	SUCCESSOR
607	3144	625	SUCCESSOR
2354	2648	2432	SUCCESSOR
1801	607	1862	SUCCESSOR
1750	4108	1809	SUCCESSOR
1211	1801	1248	SUCCESSOR
1029	4527	1059	SUCCESSOR
2942	1211	3046	SUCCESSOR
3720	3721	3855	SUCCESSOR
4108	3049	4258	SUCCESSOR
4906	2354	5084	SUCCESSOR
4874	4278	5051	SUCCESSOR
2374	3645	2452	SUCCESSOR
165	2521	172	SUCCESSOR
986	689	1014	SUCCESSOR
3857	3860	3996	SUCCESSOR
1841	1840	1903	SUCCESSOR
1842	165	1904	SUCCESSOR
988	987	1016	SUCCESSOR
989	988	1017	SUCCESSOR
480	1775	493	SUCCESSOR
2084	559	2154	SUCCESSOR
2596	5120	2680	SUCCESSOR
4649	2596	4819	SUCCESSOR
5120	5122	5306	SUCCESSOR
5121	5120	5307	SUCCESSOR
5122	769	5308	SUCCESSOR
500	3866	513	SUCCESSOR
680	3302	700	SUCCESSOR
2524	4732	2605	SUCCESSOR
1824	2492	1885	SUCCESSOR
1330	1331	1375	SUCCESSOR
1331	4680	1376	SUCCESSOR
1332	1104	1377	SUCCESSOR
1340	480	1385	SUCCESSOR
1395	2906	1442	SUCCESSOR
1446	2128	1495	SUCCESSOR
1775	2084	1836	SUCCESSOR
4935	4885	5114	SUCCESSOR
4885	2923	5063	SUCCESSOR
2854	3963	2953	SUCCESSOR
3245	4434	3365	SUCCESSOR
4119	3245	4269	SUCCESSOR
4219	939	4371	SUCCESSOR
3590	3543	3719	SUCCESSOR
939	3590	966	SUCCESSOR
3516	623	3644	SUCCESSOR
623	4113	641	SUCCESSOR
953	2320	981	SUCCESSOR
1061	1065	1092	SUCCESSOR
1262	1780	1303	SUCCESSOR
1065	305	1097	SUCCESSOR
1327	3894	1372	SUCCESSOR
1780	1262	1841	SUCCESSOR
2320	3478	2398	SUCCESSOR
2672	2671	2763	SUCCESSOR
4672	3298	4843	SUCCESSOR
3407	5127	3533	SUCCESSOR
3824	3825	3961	SUCCESSOR
2928	3621	3031	SUCCESSOR
2994	4260	3103	SUCCESSOR
3737	1551	3872	SUCCESSOR
3894	2994	4037	SUCCESSOR
4010	2145	4157	SUCCESSOR
4884	5069	5062	SUCCESSOR
5069	4883	5252	SUCCESSOR
5020	1780	5201	SUCCESSOR
1125	4307	1159	SUCCESSOR
4444	1285	4608	SUCCESSOR
1992	5150	2058	SUCCESSOR
1103	2384	1136	SUCCESSOR
1285	194	1328	SUCCESSOR
194	2383	201	SUCCESSOR
3866	1887	4007	SUCCESSOR
4680	1332	4851	SUCCESSOR
2719	2165	2812	SUCCESSOR
2165	2166	2240	SUCCESSOR
2437	950	2516	SUCCESSOR
950	1483	977	SUCCESSOR
1129	4241	1163	SUCCESSOR
393	876	404	SUCCESSOR
394	393	405	SUCCESSOR
4690	4689	4861	SUCCESSOR
4074	3580	4224	SUCCESSOR
3580	3579	3709	SUCCESSOR
4044	5044	4193	SUCCESSOR
1719	1721	1778	SUCCESSOR
1720	2650	1779	SUCCESSOR
146	3388	153	SUCCESSOR
147	146	154	SUCCESSOR
147	2070	154	SUCCESSOR
3388	4450	3513	SUCCESSOR
4450	3676	4614	SUCCESSOR
2652	2728	2743	SUCCESSOR
1216	226	1253	SUCCESSOR
892	463	918	SUCCESSOR
180	3888	187	SUCCESSOR
2013	4410	2080	SUCCESSOR
1614	3421	1667	SUCCESSOR
1505	2115	1557	SUCCESSOR
4206	4205	4358	SUCCESSOR
4329	1680	4486	SUCCESSOR
4330	4327	4487	SUCCESSOR
4544	532	4710	SUCCESSOR
4545	569	4711	SUCCESSOR
633	1199	652	SUCCESSOR
583	1733	600	SUCCESSOR
3846	729	3985	SUCCESSOR
729	287	752	SUCCESSOR
909	800	935	SUCCESSOR
5047	3547	5229	SUCCESSOR
321	322	332	SUCCESSOR
3294	2013	3415	SUCCESSOR
2631	1614	2721	SUCCESSOR
2115	2116	2188	SUCCESSOR
2116	1612	2189	SUCCESSOR
3855	3303	3994	SUCCESSOR
3849	3848	3988	SUCCESSOR
5034	5033	5216	SUCCESSOR
4908	1853	5087	SUCCESSOR
4808	4991	4983	SUCCESSOR
4991	1505	5171	SUCCESSOR
3950	271	4094	SUCCESSOR
1085	1981	1118	SUCCESSOR
4907	4908	5086	SUCCESSOR
1187	893	1223	SUCCESSOR
3014	3013	3123	SUCCESSOR
2711	2971	2804	SUCCESSOR
292	4060	302	SUCCESSOR
1646	4011	1702	SUCCESSOR
422	423	433	SUCCESSOR
423	2872	434	SUCCESSOR
383	5018	394	SUCCESSOR
191	4531	198	SUCCESSOR
257	374	267	SUCCESSOR
2803	5070	2899	SUCCESSOR
2870	1338	2970	SUCCESSOR
4531	4621	4697	SUCCESSOR
2310	454	2387	SUCCESSOR
894	885	920	SUCCESSOR
4604	780	4772	SUCCESSOR
979	228	1007	SUCCESSOR
330	979	341	SUCCESSOR
2818	2348	2915	SUCCESSOR
2348	2090	2426	SUCCESSOR
1115	1569	1148	SUCCESSOR
1569	2458	1621	SUCCESSOR
24	963	25	SUCCESSOR
741	1692	765	SUCCESSOR
1033	3876	1063	SUCCESSOR
2895	3945	2995	SUCCESSOR
2977	2895	3085	SUCCESSOR
3264	3127	3384	SUCCESSOR
3578	3264	3707	SUCCESSOR
691	2318	712	SUCCESSOR
2318	2319	2396	SUCCESSOR
5026	5027	5207	SUCCESSOR
3005	2822	3114	SUCCESSOR
3126	4615	3240	SUCCESSOR
4349	2856	4508	SUCCESSOR
4517	5099	4683	SUCCESSOR
4519	690	4685	SUCCESSOR
4573	2794	4740	SUCCESSOR
4615	245	4783	SUCCESSOR
5091	1889	5274	SUCCESSOR
5099	5050	5283	SUCCESSOR
4798	60	4972	SUCCESSOR
3381	4573	3506	SUCCESSOR
3502	3381	3630	SUCCESSOR
3656	3007	3788	SUCCESSOR
3657	3656	3789	SUCCESSOR
3723	960	3858	SUCCESSOR
3905	1643	4048	SUCCESSOR
3899	24	4042	SUCCESSOR
3892	397	4035	SUCCESSOR
3967	2713	4111	SUCCESSOR
3998	2179	4145	SUCCESSOR
4014	3517	4161	SUCCESSOR
4076	3005	4226	SUCCESSOR
4223	741	4375	SUCCESSOR
2823	5049	2920	SUCCESSOR
2822	1608	2919	SUCCESSOR
2856	1108	2955	SUCCESSOR
2925	68	3028	SUCCESSOR
3121	520	3235	SUCCESSOR
3007	3551	3116	SUCCESSOR
1889	351	1952	SUCCESSOR
3729	3779	3864	SUCCESSOR
4326	3729	4481	SUCCESSOR
5005	5006	5186	SUCCESSOR
859	2689	884	SUCCESSOR
2182	4215	2257	SUCCESSOR
2183	2182	2258	SUCCESSOR
3906	1870	4049	SUCCESSOR
4159	2183	4311	SUCCESSOR
4452	4159	4616	SUCCESSOR
4794	4795	4968	SUCCESSOR
2847	1770	2945	SUCCESSOR
3702	1286	3836	SUCCESSOR
3703	3702	3837	SUCCESSOR
654	3703	673	SUCCESSOR
1149	2847	1183	SUCCESSOR
1077	3605	1109	SUCCESSOR
3605	1149	3734	SUCCESSOR
3287	5097	3407	SUCCESSOR
3246	3247	3366	SUCCESSOR
1847	2036	1909	SUCCESSOR
2578	1311	2662	SUCCESSOR
852	2578	877	SUCCESSOR
219	1557	228	SUCCESSOR
5141	2597	5327	SUCCESSOR
3043	901	3152	SUCCESSOR
3118	3043	3231	SUCCESSOR
59	4767	62	SUCCESSOR
1231	70	1268	SUCCESSOR
4767	1231	4940	SUCCESSOR
137	138	141	SUCCESSOR
1557	219	1609	SUCCESSOR
610	5013	628	SUCCESSOR
1767	3132	1826	SUCCESSOR
509	1979	522	SUCCESSOR
3519	509	3647	SUCCESSOR
4862	4017	5039	SUCCESSOR
3483	4862	3611	SUCCESSOR
4216	4528	4368	SUCCESSOR
2280	3347	2356	SUCCESSOR
1370	4367	1417	SUCCESSOR
4927	295	5106	SUCCESSOR
3520	4927	3648	SUCCESSOR
627	1067	645	SUCCESSOR
1958	491	2023	SUCCESSOR
3773	4601	3910	SUCCESSOR
4914	334	5093	SUCCESSOR
4207	3486	4359	SUCCESSOR
3486	3281	3614	SUCCESSOR
3281	3282	3401	SUCCESSOR
2370	1827	2448	SUCCESSOR
3180	2370	3296	SUCCESSOR
1523	4267	1575	SUCCESSOR
1894	3631	1957	SUCCESSOR
2602	1894	2687	SUCCESSOR
1813	2574	1874	SUCCESSOR
866	2894	891	SUCCESSOR
2894	805	2994	SUCCESSOR
822	2287	847	SUCCESSOR
325	2733	336	SUCCESSOR
1444	325	1493	SUCCESSOR
4511	4149	4677	SUCCESSOR
3972	3181	4116	SUCCESSOR
3225	4511	3343	SUCCESSOR
3181	822	3297	SUCCESSOR
1595	2733	1648	SUCCESSOR
1278	2604	1321	SUCCESSOR
2574	3972	2658	SUCCESSOR
2733	3034	2827	SUCCESSOR
3036	508	3145	SUCCESSOR
4047	4046	4197	SUCCESSOR
2080	2983	2150	SUCCESSOR
2003	2005	2069	SUCCESSOR
3481	4100	3609	SUCCESSOR
3482	3481	3610	SUCCESSOR
4032	288	4181	SUCCESSOR
2612	3731	2699	SUCCESSOR
4682	2681	4853	SUCCESSOR
4839	3922	5014	SUCCESSOR
288	2612	298	SUCCESSOR
814	674	839	SUCCESSOR
3034	1278	3143	SUCCESSOR
2604	2312	2690	SUCCESSOR
4944	2633	5123	SUCCESSOR
3567	1716	3696	SUCCESSOR
2722	2723	2815	SUCCESSOR
3601	3602	3730	SUCCESSOR
1508	2344	1560	SUCCESSOR
300	1952	311	SUCCESSOR
2632	2634	2722	SUCCESSOR
4738	595	4911	SUCCESSOR
4140	3983	4291	SUCCESSOR
4691	4028	4862	SUCCESSOR
1487	5037	1538	SUCCESSOR
2208	2285	2283	SUCCESSOR
2284	2208	2360	SUCCESSOR
1872	505	1934	SUCCESSOR
1644	4738	1700	SUCCESSOR
505	4194	518	SUCCESSOR
4880	4879	5058	SUCCESSOR
3328	1754	3450	SUCCESSOR
1807	1536	1868	SUCCESSOR
1406	1609	1453	SUCCESSOR
1537	1493	1589	SUCCESSOR
4099	625	4249	SUCCESSOR
23	401	24	SUCCESSOR
625	1435	643	SUCCESSOR
3153	1512	3268	SUCCESSOR
4745	4744	4918	SUCCESSOR
4747	2690	4920	SUCCESSOR
2769	2768	2864	SUCCESSOR
3047	4888	3156	SUCCESSOR
3048	3047	3157	SUCCESSOR
3781	1036	3918	SUCCESSOR
4624	2769	4792	SUCCESSOR
1904	5106	1968	SUCCESSOR
4840	3048	5015	SUCCESSOR
1621	4683	1674	SUCCESSOR
4829	3695	5004	SUCCESSOR
3696	1309	3830	SUCCESSOR
2451	3696	2530	SUCCESSOR
3695	2451	3829	SUCCESSOR
3695	3697	3828	SUCCESSOR
3697	3695	3831	SUCCESSOR
1312	3558	1356	SUCCESSOR
3404	2995	3530	SUCCESSOR
2543	2544	2626	SUCCESSOR
3573	3572	3702	SUCCESSOR
2552	4654	2636	SUCCESSOR
1018	2552	1048	SUCCESSOR
4998	850	5178	SUCCESSOR
2861	2860	2960	SUCCESSOR
5112	317	5296	SUCCESSOR
3546	4863	3675	SUCCESSOR
4863	5112	5040	SUCCESSOR
4739	315	4912	SUCCESSOR
3315	3068	3437	SUCCESSOR
651	3315	670	SUCCESSOR
2684	637	2777	SUCCESSOR
2636	2684	2726	SUCCESSOR
2637	2636	2727	SUCCESSOR
716	3785	738	SUCCESSOR
409	1676	420	SUCCESSOR
1677	409	1735	SUCCESSOR
2463	5032	2542	SUCCESSOR
3693	2488	3826	SUCCESSOR
2487	2486	2566	SUCCESSOR
2488	2487	2567	SUCCESSOR
3032	3033	3141	SUCCESSOR
3863	2265	4002	SUCCESSOR
1465	171	1516	SUCCESSOR
2566	2567	2650	SUCCESSOR
2772	4877	2867	SUCCESSOR
