ID	label	reference_url	filename	iiif_url	image_type	filesys_path
4151	Plan général de la maison du Bon-Sauveur à Caen / Lith. de Mantoux, 1833	http://gallica.bnf.fr/ark:/12148/btv1b53035303b/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035303b/f1/full/1000,/0/native.jpg	iconographie	
4152	Plan de Genève / dressé par Ch. Avril ; Lith. de J. Desportes	http://gallica.bnf.fr/ark:/12148/btv1b53035301f/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035301f/f1/full/1000,/0/native.jpg	iconographie	
4153	Plan de la ville de Toulon / dessiné par Armand Imbert, imp[rimeu]r lithographe ; vérifié par Mr l'architecte de la ville, pour ce qui concerne l'intérieur, 1837	http://gallica.bnf.fr/ark:/12148/btv1b530353000		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530353000/f1/full/1000,/0/native.jpg	iconographie	
4154	Carte de l'arrondissement d'Avesnes, dessiné et écrit sur pierre, par L. Duhem, architecte à Lille. 1836.	http://gallica.bnf.fr/ark:/12148/btv1b530352961		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530352961/f1/full/1000,/0/native.jpg	iconographie	
4155	Empire de Napoléon. Duhem et Ernest lith. 1832.	http://gallica.bnf.fr/ark:/12148/btv1b530352927/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530352927/f1/full/1000,/0/native.jpg	iconographie	
4156	[Plans proposés pour la construction de l'archevêché de Notre-Dame de Paris] / Lith. de L. Letronne, 1837	http://gallica.bnf.fr/ark:/12148/btv1b53035290b/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035290b/f1/full/1000,/0/native.jpg	iconographie	
4157	Carte générale de la Morée et des Cyclades exposant les principaux faits de géographie ancienne et de géographie naturelle / rédigée au Dépôt général de la guerre, 1839	http://gallica.bnf.fr/ark:/12148/btv1b53035288h/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035288h/f1/full/1000,/0/native.jpg	iconographie	
4158	Plan du port de Dieppe en 1600 ; Plan d'Étretat / Lith. de Delevoye-Barrier, 1836	http://gallica.bnf.fr/ark:/12148/btv1b53035286m		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035286m/f1/full/1000,/0/native.jpg	iconographie	
4159	Plan d'une partie de terrain et des carrières à plâtre appartenant à Mr Muller ; les dits terrains et carrières situés sur la commune de Montmartre lieu dit l'ancienne abbaye / Lith. Chapelain, 1837	http://gallica.bnf.fr/ark:/12148/btv1b53035266s/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035266s/f1/full/1000,/0/native.jpg	iconographie	
4160	Plan d'Athènes levé en 1826 par ordre du général Gourrhas, par J.F. Bessan	http://gallica.bnf.fr/ark:/12148/btv1b53035265b		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035265b/f1/full/1000,/0/native.jpg	iconographie	
4161	[Carte muette des départements, des préfecture et des fleuves de la France] , 1836	http://gallica.bnf.fr/ark:/12148/btv1b53035255x/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035255x/f1/full/1000,/0/native.jpg	iconographie	
4162	Tracé des deux chemins de fer projetés en concurrence sur la rive droite de la Seine entre Paris et Versailles / Lith. de Desportes, 1836	http://gallica.bnf.fr/ark:/12148/btv1b53035221w/f1.item	desportes2.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035221w/f1/full/1000,/0/native.jpg	carrousel	public://desportes2.jpg
4163	Carte de l'arrondissement de Falaise : (département du Calvados) / dressée par Léon Renault, 1836	http://gallica.bnf.fr/ark:/12148/btv1b53035162m		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035162m/f1/full/1000,/0/native.jpg	iconographie	
4164	Carta topografica de la M.N.Y M.L. Provincia de Guipuzcoa / por Dn Jose Joaquin de Olazabal Arbelaiz ; Dn Francisco de Palacios ; impr[...] litog[...] de Lamaignere ; litografiada J.B. Teulieres, 1836	http://gallica.bnf.fr/ark:/12148/btv1b53035220f		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035220f/f1/full/1000,/0/native.jpg	iconographie	
4165	Extrait de la carte du canal de la province du Languedoc, levé aux frais des États en 1774, 1821	http://gallica.bnf.fr/ark:/12148/btv1b530352158		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530352158/f1/full/1000,/0/native.jpg	iconographie	
4166	Empire de Charlemagne, dessiné sur pierre par Duhem cadet. 1832.	http://gallica.bnf.fr/ark:/12148/btv1b53035211g		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035211g/f1/full/1000,/0/native.jpg	iconographie	
4167	Plan de la ville de Chartres. Chaboche del.1836	http://gallica.bnf.fr/ark:/12148/btv1b53035207r/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035207r/f1/full/1000,/0/native.jpg	iconographie	
4168	Bataille de Friedland le 14 juin 1807, gravée par J. Fialkowski. 1839.	http://gallica.bnf.fr/ark:/12148/btv1b53035203z		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035203z/f1/full/1000,/0/native.jpg	iconographie	
4169	Armoricae Veteris descriptio Juxta Samsonum tabulas et quorumdam eruditorum observationes, carte, 1835	http://gallica.bnf.fr/ark:/12148/btv1b53035202h/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035202h/f1/full/1000,/0/native.jpg	iconographie	
4170	Carte routière de l'arrondissement de Compiègne, 1838	http://gallica.bnf.fr/ark:/12148/btv1b53035194r	levacher3.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035194r/f1/full/1000,/0/native.jpg	carrousel	public://levacher3.jpg
4171	Nivellements généraux de deux projets de chemin de fer de Paris à Rouen, au Hâvre et à Dieppe / Polonceau ; Bélanger ; Lith. de Castille, 1837	http://gallica.bnf.fr/ark:/12148/btv1b53035190z		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035190z/f1/full/1000,/0/native.jpg	iconographie	
4172	Carte itinéraire de la Savoie / Gravé par Schreiber, 1839	http://gallica.bnf.fr/ark:/12148/btv1b530351884/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530351884/f1/full/1000,/0/native.jpg	iconographie	
4173	Itinéraire de Bône à Constantine et marche de l'armée expéditionnaire en novembre 1836 : Sous les ordres de M. le Maréchal Clausel, avec les plans Drean, Nechmeya et Guelma / Dessiné par Ginoux ; Toulon, Lith[ographe] Imbert, 1837	http://gallica.bnf.fr/ark:/12148/btv1b53035176t		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035176t/f1/full/1000,/0/native.jpg	iconographie	
4174	[Côtes de la Basse Normandie et Côtes de la Haute Normandie] / Lith. de Delevoye-Barrier, 1836	http://gallica.bnf.fr/ark:/12148/btv1b530351721/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530351721/f1/full/1000,/0/native.jpg	iconographie	
4175	Partit en guerre contre l'ennemi : [estampe] / G. Pealardy & Grandperret, 1870	http://gallica.bnf.fr/ark:/12148/btv1b53028928d/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53028928d/f1/full/1000,/0/native.jpg	iconographie	
4176	1870 - La guerre - 1871. : Camp de turcos sur les bords du Rhin, au début de la guerre, en Alsace, le 1¦er¦ août 1870.	http://gallica.bnf.fr/ark:/12148/btv1b53028926h/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53028926h/f1/full/1000,/0/native.jpg	iconographie	
4177	: Préfecture de l'Allier // Dépêche Télégraphique // Le Ministre de l'Intérieur à MM. les préfets., 1870	http://gallica.bnf.fr/ark:/12148/btv1b53028880x		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53028880x/f1/full/1000,/0/native.jpg	iconographie	
4178	La France couronnant les Arts et l'Industrie : [estampe], 1855	http://gallica.bnf.fr/ark:/12148/btv1b530246997		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530246997/f1/full/1000,/0/native.jpg	iconographie	
4179	Les Régates (Asnières) : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b53026279k		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53026279k/f1/full/1000,/0/native.jpg	iconographie	
4180	Un mari sérieux : [estampe], lithographie en couleurs	http://gallica.bnf.fr/ark:/12148/btv1b53026266t/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53026266t/f1/full/1000,/0/native.jpg	iconographie	
4181	Département de l'Eure. Carte routière adoptée par le conseil général / dressée par C.-G. Richard ; ,... dessinée par A. Bourgeois, 1854	http://gallica.bnf.fr/ark:/12148/btv1b53025358b		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53025358b/f1/full/1000,/0/native.jpg	iconographie	
4182	1860. Nouvelle Edition du plan topographique et archéologique de Poitiers, dressé sur le plan original du cadastre de 1840, comportant toutes les rectifications et améliorations qu'il a subies depuis cette époque, 1860	http://gallica.bnf.fr/ark:/12148/btv1b53025340b		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53025340b/f1/full/1000,/0/native.jpg	iconographie	
4183	Carte itinéraire de Seine-et-Marne / dressé par ordre du conseil général... par Semane... revue et augmentée en 1848...	http://gallica.bnf.fr/ark:/12148/btv1b53025241d/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53025241d/f1/full/1000,/0/native.jpg	iconographie	
4184	Service vicinal. Département de la Seine-Inférieure / carte routière dressée... par M. Fouché... ; dessinée par Ed. Mauduit, 1852	http://gallica.bnf.fr/ark:/12148/btv1b530252204/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530252204/f1/full/1000,/0/native.jpg	iconographie	
4185	Nouveau Plan complet illustré de la ville de Paris en 1889 / dressé par A. Vuillemin ; gravé par Ch. Dyonnet, divisé en 20 arrondissements, 1889	http://gallica.bnf.fr/ark:/12148/btv1b53025158k		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53025158k/f1/full/1000,/0/native.jpg	iconographie	
4186	Plano topografico de la ciudad de Lima, levantado totalmente de nuevo en el año 1859, carte, 1861	http://gallica.bnf.fr/ark:/12148/btv1b530251485/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530251485/f1/full/1000,/0/native.jpg	iconographie	
4187	Carte des Alpes-Maritimes, littoral de la Méditerranée aux environs de Fréjus, Cannes, Grasse, Antibes, Nice, Monaco et Menton, 1887	http://gallica.bnf.fr/ark:/12148/btv1b530250173/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530250173/f1/full/1000,/0/native.jpg	iconographie	
4188	Hameau de Cernay (Vallée de Montmorency). Plan des terrains à vendre / dressé par Mr Dubruy... ; d'après les divisions et ventes dirigées par Mr Dutreil...	http://gallica.bnf.fr/ark:/12148/btv1b530248867		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530248867/f1/full/1000,/0/native.jpg	iconographie	
4189	Le 15 Août Saint-Napoléon : [dessin]	http://gallica.bnf.fr/ark:/12148/btv1b53024867v		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53024867v/f1/full/1000,/0/native.jpg	iconographie	
4190	La chasse impériale à Fontainebleau : [estampe], 1863	http://gallica.bnf.fr/ark:/12148/btv1b53024610w	haguen8.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b53024610w/f1/full/1000,/0/native.jpg	carrousel	public://haguen8.jpg
4191	"""Régates (Asnières) 1"". Au premier plan et à dr., d'élégants spectateurs, en barque et sur la rive : [estampe], 1860"	http://gallica.bnf.fr/ark:/12148/btv1b530263181/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530263181/f1/full/1000,/0/native.jpg	iconographie	
4192	Marie Eugénie de Montijo, comtesse de Téba, Mariée à Napoléon III le 29 janvier 1853 : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b53024468s/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53024468s/f1/full/1000,/0/native.jpg	iconographie	
4193	"Facture du magasin A la Chasse Impériale, ""Maison spéciale de Gibier de Grande Chasse Comestibles et Volailles truffées"", 266, rue St-Honoré : [estampe],"	http://gallica.bnf.fr/ark:/12148/btv1b530244640		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530244640/f1/full/1000,/0/native.jpg	iconographie	
4194	Palais et parc de Saint-Cloud : lithographie en couleurs	http://gallica.bnf.fr/ark:/12148/btv1b53024441t/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53024441t/f1/full/1000,/0/native.jpg	iconographie	
4195	[Série de lithographies dessinées / par Jules Vernet ; lithogr. par G. Engelmann, concernant les acteurs du Théâtre des Variétés]	http://gallica.bnf.fr/ark:/12148/btv1b53023907d		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53023907d/f1/full/1000,/0/native.jpg	iconographie	
4196	La Grande Dame du Faubourg S.t. Germain : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b53023685p/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53023685p/f1/full/1000,/0/native.jpg	iconographie	
4197	Cent-Gardes, G.de et Petite Tenues : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b530236847	haguen7.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530236847/f1/full/1000,/0/native.jpg	carrousel	public://haguen7.jpg
4198	Élixir de foie d'oie : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b53023633q/f1.item	appel1.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b53023633q/f1/full/1000,/0/native.jpg	carrousel	public://appel1.jpg
4199	Entrée à Milan de LL. MM. le roi Victor-Emmanuel II et l'empereur Napoléon III, 1859	http://gallica.bnf.fr/ark:/12148/btv1b53023403q/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53023403q/f1/full/1000,/0/native.jpg	iconographie	
4200	Bataille de Magenta, 1859	http://gallica.bnf.fr/ark:/12148/btv1b53023401t/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53023401t/f1/full/1000,/0/native.jpg	iconographie	
4201	Liqueur de Magenta : [estampe], lithographie coloriée	http://gallica.bnf.fr/ark:/12148/btv1b530233771/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530233771/f1/full/1000,/0/native.jpg	iconographie	
4202	"""Bataille de Montebello. Le 20 Mai 1859, 15.000 Autrichiens ayant attaqué les postes avancés du M.al Baraguey d'Hilliers, furent énergiquement repoussés par la division Forey, forte de 6.000 hommes, 1859"	http://gallica.bnf.fr/ark:/12148/btv1b53023255x/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53023255x/f1/full/1000,/0/native.jpg	iconographie	
4203	Un mari pour rire : [estampe], lithographie en couleurs	http://gallica.bnf.fr/ark:/12148/btv1b53026281d/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53026281d/f1/full/1000,/0/native.jpg	iconographie	
4204	La Grisette du Quartier Latin, série Les femmes de Paris	http://gallica.bnf.fr/ark:/12148/btv1b530263342/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530263342/f1/full/1000,/0/native.jpg	iconographie	
4205	Affiliation de Badinguet : Emile Ollivier (dit Coeur Léger) : [estampe] / La Trambeley, 1870	http://gallica.bnf.fr/ark:/12148/btv1b530286822		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530286822/f1/full/1000,/0/native.jpg	iconographie	
4206	Vue de Canton : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b530272989	haguen1.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530272989/f1/full/1000,/0/native.jpg	carrousel	public://haguen1.jpg
4207	Carte du théâtre de la guerre  : Conchon éditeur à Lyon, [ca 1870]	http://gallica.bnf.fr/ark:/12148/btv1b530286572		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530286572/f1/full/1000,/0/native.jpg	iconographie	
4208	Départ de la garde mobile // pour la gare de Strasbourg ; août 1870., 1870	http://gallica.bnf.fr/ark:/12148/btv1b53028636s/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53028636s/f1/full/1000,/0/native.jpg	iconographie	
4209	Plan géométrique et topographique de la ville de Limoges... / par J.-B. Tripon, ,... 1834	http://gallica.bnf.fr/ark:/12148/btv1b530280909/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530280909/f1/full/1000,/0/native.jpg	iconographie	
4210	Plan de la ville d'Angers / dressé par M. E. Morel, 1892	http://gallica.bnf.fr/ark:/12148/btv1b53028043k		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53028043k/f1/full/1000,/0/native.jpg	iconographie	
4211	Plan cadastral des cantons de Nantes, avec le développement de la ville complété et réduit à l'échelle d'un à quarante mille / par Fix Jph Pinson, 1850	http://gallica.bnf.fr/ark:/12148/btv1b530280068		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530280068/f1/full/1000,/0/native.jpg	iconographie	
4212	Carte du département d'Ille-et-Vilaine, 1853	http://gallica.bnf.fr/ark:/12148/btv1b530279265		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530279265/f1/full/1000,/0/native.jpg	iconographie	
4213	Lorraine. Moselle, 1845	http://gallica.bnf.fr/ark:/12148/btv1b53027826s		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53027826s/f1/full/1000,/0/native.jpg	iconographie	
4214	Plan officiel des rues et places publiques de la ville de Lyon.	http://gallica.bnf.fr/ark:/12148/btv1b530278008		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530278008/f1/full/1000,/0/native.jpg	iconographie	
4215	Carte du Morbihan / dressée au 1/200 000, par N. Bassac, 1847	http://gallica.bnf.fr/ark:/12148/btv1b53027776g		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53027776g/f1/full/1000,/0/native.jpg	iconographie	
4216	Plan géométral des environs de Nantes, dressé par F. Jph Pinson, 1862.	http://gallica.bnf.fr/ark:/12148/btv1b530276422		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530276422/f1/full/1000,/0/native.jpg	iconographie	
4217	Marseille. - Plan à l'appui de la proposition de M. Mirès	http://gallica.bnf.fr/ark:/12148/btv1b53027574t		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53027574t/f1/full/1000,/0/native.jpg	iconographie	
4218	La Guerre de Chine Grand panorama illustré Historique et anecdotique, : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b530272430	haguen9.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b530272430/f1/full/1000,/0/native.jpg	carrousel	public://haguen9.jpg
4219	Lionnes : [estampe], lith. de Gustave Doré	http://gallica.bnf.fr/ark:/12148/btv1b53026363v/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53026363v/f1/full/1000,/0/native.jpg	iconographie	
4220	Tambour-major.	http://gallica.bnf.fr/ark:/12148/btv1b53027191s		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53027191s/f1/full/1000,/0/native.jpg	iconographie	
4221	Brevet de bâton : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b53027170h	didion1.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b53027170h/f1/full/1000,/0/native.jpg	carrousel	public://didion1.jpg
4222	Dieppe Vue du Casino :, lithographie en couleurs	http://gallica.bnf.fr/ark:/12148/btv1b53027114t/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53027114t/f1/full/1000,/0/native.jpg	iconographie	
4223	Le Val d'Enfer (Duché de Bade) : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b53027112x/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53027112x/f1/full/1000,/0/native.jpg	iconographie	
4224	Une des cascades d'Allerheiligen : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b53027092v		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53027092v/f1/full/1000,/0/native.jpg	iconographie	
4225	Forbach : [estampe]	http://gallica.bnf.fr/ark:/12148/btv1b53026982h		https://gallica.bnf.fr/iiif/ark:/12148/btv1b53026982h/f1/full/1000,/0/native.jpg	iconographie	
4226	Extérieur du Grand-Café parisien. [etc.] : [estampe], 1855	http://gallica.bnf.fr/ark:/12148/btv1b530266435/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530266435/f1/full/1000,/0/native.jpg	iconographie	
4227	Les traîneaux (Bois de Boulogne)	http://gallica.bnf.fr/ark:/12148/btv1b530266291/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530266291/f1/full/1000,/0/native.jpg	iconographie	
4228	Chevaux anglo-normands Calèche vis-à-vis : [estampe], lithographie en couleurs	http://gallica.bnf.fr/ark:/12148/btv1b530266168/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530266168/f1/full/1000,/0/native.jpg	iconographie	
4229	Chevaux anglais coupé, lithographie en couleurs	http://gallica.bnf.fr/ark:/12148/btv1b530265731/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530265731/f1/full/1000,/0/native.jpg	iconographie	
4230	L'ouvrière du quartier Montmartre : [estampe], série Les femmes de Paris	http://gallica.bnf.fr/ark:/12148/btv1b530263666/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530263666/f1/full/1000,/0/native.jpg	iconographie	
4231	"""La Montagne"". Portrait collectif de 16 Représentants à leurs bancs de l'Assemblée sur 2 rangs"	http://gallica.bnf.fr/ark:/12148/btv1b530153386		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530153386/f1/full/1000,/0/native.jpg	iconographie	
4232	: Cabet. Membre des Socialistes : [estampe], 1848	http://gallica.bnf.fr/ark:/12148/btv1b530151838		https://gallica.bnf.fr/iiif/ark:/12148/btv1b530151838/f1/full/1000,/0/native.jpg	iconographie	
4233	Zootechnie ou Science qui traite du choix des animaux domestiques, de leur conservation, de leur rendement et des principales maladies dont ils peuvent être infectés par Charles Knoll aîné, 1852-1854.	http://gallica.bnf.fr/ark:/12148/bpt6k9657883v		https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9657883v/f1/full/1000,/0/native.jpg	iconographie	
4234	[Illustrations de Histoire naturelle des mammifères] / Wermer, dess. ; C. de Lasteyrie, lithogr., 1819	http://gallica.bnf.fr/ark:/12148/btv1b2300294b		https://gallica.bnf.fr/iiif/ark:/12148/btv1b2300294b/f1/full/1000,/0/native.jpg	iconographie	
4235	Vues de Strasbourg, après le bombardement en 1870. La Bibliothèque, 1870	http://gallica.bnf.fr/ark:/12148/btv1b10225478j		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10225478j/f1/full/1000,/0/native.jpg	iconographie	
4236	Estrade élevée au polygone d'artillerie de Strasbourg en l'honneur de S M. Charles X, 8 septembre 1828	http://gallica.bnf.fr/ark:/12148/btv1b10225437f/f1.item		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10225437f/f1/full/1000,/0/native.jpg	iconographie	
4237	Moulin de Sand, propriété de Mr. Albrecht. Strasbourg : Lemaitre E.; Munch A.	http://gallica.bnf.fr/ark:/12148/btv1b10225294t		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10225294t/f1/full/1000,/0/native.jpg	iconographie	
4238	Plan de la ville et de la banlieue de Mulhouse	http://gallica.bnf.fr/ark:/12148/btv1b102248884		https://gallica.bnf.fr/iiif/ark:/12148/btv1b102248884/f1/full/1000,/0/native.jpg	iconographie	
4239	Carte du cours du Rhin depuis Bâle jusqu'à Lauterbourg : gravée sur pierre en 18 feuilles aux frais de l'Admin[istrati]on des Ponts et Chaussées, pour le Service des travaux du Rhin ; Mr. Couturat, ingénieur en chef	http://gallica.bnf.fr/ark:/12148/btv1b10224542n		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10224542n/f1/full/1000,/0/native.jpg	iconographie	
4240	Plan von Strassburg / Rect. & Lith. in den Ateliers v. Hubert & Haberer, Strassburg i. E., 1877	http://gallica.bnf.fr/ark:/12148/btv1b10223960r		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223960r/f1/full/1000,/0/native.jpg	iconographie	
4241	Carte de la partie du département du Haut-Rhin située au Sud de Colmar. Frédéric-Émile Simon, cart. 1861.	http://gallica.bnf.fr/ark:/12148/btv1b10223949z		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223949z/f1/full/1000,/0/native.jpg	iconographie	
4242	Carte des différents tracés des chemins de fer de Paris à Lyon et à Strasbourg	http://gallica.bnf.fr/ark:/12148/btv1b10223948h		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223948h/f1/full/1000,/0/native.jpg	iconographie	
4243	Plan von Strassburg. Nach photolithographischen Reductionen des grossen Bebauungsplanes	http://gallica.bnf.fr/ark:/12148/btv1b10223939j		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223939j/f1/full/1000,/0/native.jpg	iconographie	
4244	Karte der Eisenbahn von Strassburg nach Basel	http://gallica.bnf.fr/ark:/12148/btv1b102238289		https://gallica.bnf.fr/iiif/ark:/12148/btv1b102238289/f1/full/1000,/0/native.jpg	iconographie	
4245	Routen Karte : Hohwald oder Andlau ; Ungersberg - Bernstein ; Ortenberg - Dambach mit Zeitangaben, 1882	http://gallica.bnf.fr/ark:/12148/btv1b10223822m		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223822m/f1/full/1000,/0/native.jpg	iconographie	
4246	Projet de percement de rue en prolongation de la rue des Grandes Arcades jusqu'à la rue basse du Bastion	http://gallica.bnf.fr/ark:/12148/btv1b10223725k		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223725k/f1/full/1000,/0/native.jpg	iconographie	
4247	Routes conduisant au Rhin : Carte distribuée à l'armée française la veille de l'entrée en campagne à raison d'un exemplaire par deux officiers au dessous du grade de capitaine, juillet 1870	http://gallica.bnf.fr/ark:/12148/btv1b10223132c/		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223132c//f1/full/1000,/0/native.jpg	iconographie	
4248	Nieder-Rheinisches Departement / Lith. v. M. F. Boehm in Strasbourg	http://gallica.bnf.fr/ark:/12148/btv1b10223051c		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223051c/f1/full/1000,/0/native.jpg	iconographie	
4249	L'Alsace et la rive droite du Rhin : carte dressée pour les écoles / Lith. de C. Fasoli et Ohlman à Strasbourg.	http://gallica.bnf.fr/ark:/12148/btv1b10223045r		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10223045r/f1/full/1000,/0/native.jpg	iconographie	
4250	A Mr. Oberthur. Souvenir du 2 février 1875 : [Médaille de Chevalier de la Légion d'Honneur]	http://gallica.bnf.fr/ark:/12148/btv1b102208053		https://gallica.bnf.fr/iiif/ark:/12148/btv1b102208053/f1/full/1000,/0/native.jpg	iconographie	
4251	Pantins à découper. Planches n. 1182, 1192, 1426, 1434, 1642, 1643, 1674, Wissembourg : Burckardt's Nachf. C	https://gallica.bnf.fr/ark:/12148/btv1b10113138g		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10113138g/f1/full/1000,/0/native.jpg	iconographie	
4252	Modellierbogen.  Blauer Montag=le saint lundi (se mouvant par la chaleur), pl. n1753 : Wissembourg : Burckardt's Nachf. C.	https://gallica.bnf.fr/ark:/12148/btv1b10113136k		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10113136k/f1/full/1000,/0/native.jpg	iconographie	
4253	Der Weg zum Himmel, n161, Wissembourg : Burckardt's Nachf. C	https://gallica.bnf.fr/ark:/12148/btv1b10113134p		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10113134p/f1/full/1000,/0/native.jpg	iconographie	
4254	Französische Armée=Armée française. Planche 147 : Zuaven.  Wissembourg : Burckardt's Nachf. C.	https://gallica.bnf.fr/ark:/12148/btv1b10113145j		https://gallica.bnf.fr/iiif/ark:/12148/btv1b10113145j/f1/full/1000,/0/native.jpg	iconographie	
