nid;vid;type;language;title;uid;status;created;changed;comment;promote;sticky;tnid;translate;uuid
26484;26484;imprimeur_lithographe;fr;QUÉRIOUX;193;1;1460200251;1460200251;0;0;0;0;0;""
26485;26485;imprimeur_lithographe;fr;SAFFRAIS;193;1;1460200397;1460200397;0;0;0;0;0;""
26486;26486;imprimeur_lithographe;fr;BARBIER, veuve POTET;193;1;1460200498;1460279575;0;0;0;0;0;""
26487;26487;imprimeur_lithographe;fr;VEILLON;193;1;1460279829;1460279829;0;0;0;0;0;""
26488;26488;imprimeur_lithographe;fr;RENAULT;193;1;1460280052;1460280247;0;0;0;0;0;""
26489;26489;imprimeur_lithographe;fr;PÉRET;193;1;1460284962;1460285790;0;0;0;0;0;""
26490;26490;imprimeur_lithographe;fr;LEPAGE;193;1;1460285697;1460286059;0;0;0;0;0;""
26491;26491;imprimeur_lithographe;fr;DESROZIER;193;1;1460285964;1460286025;0;0;0;0;0;""
26492;26492;imprimeur_lithographe;fr;COTELLE;193;1;1464683569;1464683569;0;0;0;0;0;""
26493;26493;imprimeur_lithographe;fr;BRODARD;193;1;1464683795;1464683795;0;0;0;0;0;""
26494;26494;imprimeur_lithographe;fr;FALLMÉ;193;1;1464683911;1465138740;0;0;0;0;0;""
26495;26495;imprimeur_lithographe;fr;DUREN;193;1;1464684102;1464684102;0;0;0;0;0;""
26496;26496;imprimeur_lithographe;fr;VERRON;193;1;1464684420;1465138792;0;0;0;0;0;""
26497;26497;imprimeur_lithographe;fr;DUMOUTIER;193;1;1464684728;1465138823;0;0;0;0;0;""
26498;26498;imprimeur_lithographe;fr;GAUTRIN;193;1;1464684942;1464685510;0;0;0;0;0;""
26499;26499;imprimeur_lithographe;fr;RENAULT;193;1;1464685326;1465138890;0;0;0;0;0;""
26500;26500;imprimeur_lithographe;fr;RAVEAU;193;1;1464694355;1464694355;0;0;0;0;0;""
26501;26501;imprimeur_lithographe;fr;SIMÉON;193;1;1464694623;1465138954;0;0;0;0;0;""
26502;26502;imprimeur_lithographe;fr;ADINE;193;1;1464694804;1465244889;0;0;0;0;0;""
26503;26503;imprimeur_lithographe;fr;CRUCHET;193;1;1465241671;1465244851;0;0;0;0;0;""
26504;26504;imprimeur_lithographe;fr;ROUILLIER;193;1;1465241930;1465244818;0;0;0;0;0;""
26505;26505;imprimeur_lithographe;fr;FRÉMONT;193;1;1465242255;1465244784;0;0;0;0;0;""
26506;26506;imprimeur_lithographe;fr;LEDOUX, épouse STREMSDAERFER;193;1;1465243156;1465244744;0;0;0;0;0;""
26507;26507;imprimeur_lithographe;fr;COUTY;193;1;1465243539;1465244713;0;0;0;0;0;""
26508;26508;imprimeur_lithographe;fr;VOISINE;193;1;1465243844;1465244678;0;0;0;0;0;""
26509;26509;imprimeur_lithographe;fr;LEJEUNE;193;1;1465244383;1465244644;0;0;0;0;0;""
26510;26510;imprimeur_lithographe;fr;DOLIVET;193;1;1470806394;1470806394;0;0;0;0;0;""
26511;26511;imprimeur_lithographe;fr;BOUTHIER;193;1;1470806604;1470806735;0;0;0;0;0;""
26512;26512;imprimeur_lithographe;fr;MANCEL;193;1;1470806932;1470806980;0;0;0;0;0;""
26513;26513;imprimeur_lithographe;fr;PLET;193;1;1470807248;1470807248;0;0;0;0;0;""
26514;26514;imprimeur_lithographe;fr;BEAUMONT;193;1;1470807640;1470807814;0;0;0;0;0;""
26515;26515;imprimeur_lithographe;fr;GILLOT;193;1;1470808061;1470808061;0;0;0;0;0;""
26516;26516;imprimeur_lithographe;fr;DELATOUR;193;1;1470808347;1470808347;0;0;0;0;0;""
26517;26517;imprimeur_lithographe;fr;GAUBERT;193;1;1470808600;1470808600;0;0;0;0;0;""
26518;26518;imprimeur_lithographe;fr;FAUTIER;193;1;1470808749;1470808749;0;0;0;0;0;""
26519;26519;imprimeur_lithographe;fr;DUSSAUX;193;1;1470809132;1470809132;0;0;0;0;0;""
26520;26520;imprimeur_lithographe;fr;NICAISE;193;1;1470809548;1470809548;0;0;0;0;0;""
26521;26521;imprimeur_lithographe;fr;AMETTE;193;1;1470811000;1474472422;0;0;0;0;0;""
26522;26522;imprimeur_lithographe;fr;DELEVOYE;193;1;1470811383;1473769357;0;0;0;0;0;""
26523;26523;imprimeur_lithographe;fr;SANSON;193;1;1470818477;1470818745;0;0;0;0;0;""
26524;26524;imprimeur_lithographe;fr;LEPRETRE;193;1;1470818715;1470818715;0;0;0;0;0;""
26525;26525;imprimeur_lithographe;fr;SAINT-DENIS et DURUFLÉ;193;1;1470819492;1487519694;0;0;0;0;0;""
26526;26526;imprimeur_lithographe;fr;NICOLE;193;1;1470819677;1470819677;0;0;0;0;0;""
26527;26527;imprimeur_lithographe;fr;LELIÈVRE;193;1;1470819821;1470819821;0;0;0;0;0;""
26528;26528;imprimeur_lithographe;fr;FOUQUET;193;1;1470820087;1470820087;0;0;0;0;0;""
26529;26529;imprimeur_lithographe;fr;BENDERITTER;193;1;1470820484;1489139221;0;0;0;0;0;""
26530;26530;imprimeur_lithographe;fr;BONATRE;193;1;1470823820;1470823820;0;0;0;0;0;""
26531;26531;imprimeur_lithographe;fr;BOURGEOIS;193;1;1470824720;1470824720;0;0;0;0;0;""
26532;26532;imprimeur_lithographe;fr;BUISSON;193;1;1470825022;1470825022;0;0;0;0;0;""
26533;26533;imprimeur_lithographe;fr;BUISSON;193;1;1470825333;1470825333;0;0;0;0;0;""
26534;26534;imprimeur_lithographe;fr;FOUREY;193;1;1470825436;1470825436;0;0;0;0;0;""
26535;26535;imprimeur_lithographe;fr;LAPERRIÈRE;193;1;1470825735;1470825735;0;0;0;0;0;""
26536;26536;imprimeur_lithographe;fr;MICHEL;193;1;1470825978;1470825978;0;0;0;0;0;""
26537;26537;imprimeur_lithographe;fr;NOËL;193;1;1470826376;1470826582;0;0;0;0;0;""
26538;26538;imprimeur_lithographe;fr;SCHNEIDER;193;1;1470826783;1470826783;0;0;0;0;0;""
26539;26539;imprimeur_lithographe;fr;LARSON;193;1;1470826934;1470826934;0;0;0;0;0;""
26540;26540;imprimeur_lithographe;fr;TREMEY;193;1;1470830283;1470830283;0;0;0;0;0;""
26541;26541;imprimeur_lithographe;fr;GÉRENTE;193;1;1470830469;1470830469;0;0;0;0;0;""
26542;26542;imprimeur_lithographe;fr;CARRIER;193;1;1470830763;1470830763;0;0;0;0;0;""
26543;26543;imprimeur_lithographe;fr;CHAMPOD;193;1;1470830959;1470830959;0;0;0;0;0;""
26544;26544;imprimeur_lithographe;fr;PIAGET;193;1;1470831435;1470831742;0;0;0;0;0;""
26545;26545;imprimeur_lithographe;fr;GROMMIER;193;1;1470831700;1470831700;0;0;0;0;0;""
26546;26546;imprimeur_lithographe;fr;WALFRID;193;1;1470837913;1470837913;0;0;0;0;0;""
26547;26547;imprimeur_lithographe;fr;BOCCARD;193;1;1470838194;1470838194;0;0;0;0;0;""
26548;26548;imprimeur_lithographe;fr;PERISSIN;193;1;1470838460;1470838460;0;0;0;0;0;""
26549;26549;imprimeur_lithographe;fr;DESRIPPES;193;1;1470838597;1470838597;0;0;0;0;0;""
26550;26550;imprimeur_lithographe;fr;RAJON;193;1;1470838780;1470838780;0;0;0;0;0;""
26551;26551;imprimeur_lithographe;fr;MICHAUD;193;1;1470839264;1470839476;0;0;0;0;0;""
26552;26552;imprimeur_lithographe;fr;BILLON;193;1;1470839641;1470839641;0;0;0;0;0;""
26553;26553;imprimeur_lithographe;fr;DROUIN;193;1;1470840076;1470914751;0;0;0;0;0;""
26554;26554;imprimeur_lithographe;fr;L'ÉCHENEAU;193;1;1470914370;1470914370;0;0;0;0;0;""
26555;26555;imprimeur_lithographe;fr;PELTIER;193;1;1470914693;1470914693;0;0;0;0;0;""
26556;26556;imprimeur_lithographe;fr;FLEURY;193;1;1470915024;1470915284;0;0;0;0;0;""
26557;26557;imprimeur_lithographe;fr;DELANGLE-CELLERY;193;1;1470915543;1470915543;0;0;0;0;0;""
26558;26558;imprimeur_lithographe;fr;MICHEL;193;1;1470915710;1612722569;0;0;0;0;0;""
26559;26559;imprimeur_lithographe;fr;MARCEAU;193;1;1470915997;1470916323;0;0;0;0;0;""
26560;26560;imprimeur_lithographe;fr;MOLLARD;193;1;1470925871;1470925871;0;0;0;0;0;""
26561;26561;imprimeur_lithographe;fr;REYMOND;193;1;1470926013;1683745257;0;0;0;0;0;""
26562;26562;imprimeur_lithographe;fr;DEMOULE;193;1;1470927019;1712759266;0;0;0;0;0;""
26563;26563;imprimeur_lithographe;fr;GACHOT;193;1;1470927207;1470932369;0;0;0;0;0;""
26564;26564;imprimeur_lithographe;fr;GACHOT;193;1;1470927381;1470927381;0;0;0;0;0;""
26565;26565;imprimeur_lithographe;fr;MARTET;193;1;1470931429;1470931429;0;0;0;0;0;""
26566;26566;imprimeur_lithographe;fr;RENANDET;193;1;1470931693;1470931693;0;0;0;0;0;""
26567;26567;imprimeur_lithographe;fr;BOUTAREL;193;1;1470931841;1470931841;0;0;0;0;0;""
26568;26568;imprimeur_lithographe;fr;BOISSET, veuve DECOURT;193;1;1470932026;1599915138;0;0;0;0;0;""
26569;26569;imprimeur_lithographe;fr;GACHOT;193;1;1470932298;1470932298;0;0;0;0;0;""
26570;26570;imprimeur_lithographe;fr;GROS;193;1;1470933195;1470934225;0;0;0;0;0;""
26571;26571;imprimeur_lithographe;fr;RAAB;193;1;1470933411;1470933411;0;0;0;0;0;""
26572;26572;imprimeur_lithographe;fr;LAURENT;193;1;1470933731;1470990337;0;0;0;0;0;""
26573;26573;imprimeur_lithographe;fr;JANNIN;193;1;1470934135;1470934135;0;0;0;0;0;""
26574;26574;imprimeur_lithographe;fr;PROTAT;193;1;1470936066;1470936066;0;0;0;0;0;""
26575;26575;imprimeur_lithographe;fr;ROMAND;193;1;1470990865;1470990918;0;0;0;0;0;""
26576;26576;imprimeur_lithographe;fr;REDEMPTORIS frère;193;1;1470991097;1470991097;0;0;0;0;0;""
26577;26577;imprimeur_lithographe;fr;TACHON;193;1;1470991269;1470991269;0;0;0;0;0;""
26578;26578;imprimeur_lithographe;fr;DURAND;193;1;1470991403;1470991403;0;0;0;0;0;""
26579;26579;imprimeur_lithographe;fr;ANTONIAZZI;193;1;1470991675;1470991675;0;0;0;0;0;""
26580;26580;imprimeur_lithographe;fr;JOUVENAUD, veuve LAMBOROT;193;1;1470991947;1470992238;0;0;0;0;0;""
26581;26581;imprimeur_lithographe;fr;DANJOU;193;1;1470992645;1470992645;0;0;0;0;0;""
26582;26582;imprimeur_lithographe;fr;GIRARD;193;1;1471007635;1471007635;0;0;0;0;0;""
26583;26583;imprimeur_lithographe;fr;BLARD;193;1;1471007743;1471007743;0;0;0;0;0;""
26584;26584;imprimeur_lithographe;fr;BOUDOT;193;1;1471007982;1471007982;0;0;0;0;0;""
26585;26585;imprimeur_lithographe;fr;GARIN;193;1;1471008240;1471011170;0;0;0;0;0;""
26586;26586;imprimeur_lithographe;fr;PITRAT;193;1;1471010494;1471010494;0;0;0;0;0;""
26587;26587;imprimeur_lithographe;fr;SAVIGNÉ;193;1;1471010691;1471011093;0;0;0;0;0;""
26588;26588;imprimeur_lithographe;fr;CHAVAND;193;1;1471017462;1471017462;0;0;0;0;0;""
26589;26589;imprimeur_lithographe;fr;PERNOUX;193;1;1471017670;1471018195;0;0;0;0;0;""
26590;26590;imprimeur_lithographe;fr;ANGELFRET;193;1;1471018057;1471018081;0;0;0;0;0;""
26591;26591;imprimeur_lithographe;fr;THABOURIN;193;1;1471018405;1471018405;0;0;0;0;0;""
26592;26592;imprimeur_lithographe;fr;BALLAGUY;193;1;1471019823;1471019823;0;0;0;0;0;""
26593;26593;imprimeur_lithographe;fr;BONNARD;193;1;1471020088;1471020088;0;0;0;0;0;""
26595;26595;imprimeur_lithographe;fr;GÉRARD;193;1;1471020613;1471020613;0;0;0;0;0;""
26596;26596;imprimeur_lithographe;fr;ALLOIN;193;1;1471020895;1471085798;0;0;0;0;0;""
26597;26597;imprimeur_lithographe;fr;GLOTTON;193;1;1471085740;1471085740;0;0;0;0;0;""
26598;26598;imprimeur_lithographe;fr;RAYBAUD;193;1;1471086312;1471086312;0;0;0;0;0;""
26599;26599;imprimeur_lithographe;fr;PÉRIÈS;193;1;1471086494;1471086494;0;0;0;0;0;""
26600;26600;imprimeur_lithographe;fr;MIHIERRE;193;1;1471086777;1471086894;0;0;0;0;0;""
26601;26601;imprimeur_lithographe;fr;MASSONE;193;1;1471087114;1471087726;0;0;0;0;0;""
26602;26602;imprimeur_lithographe;fr;LAURENT;193;1;1471087286;1471087799;0;0;0;0;0;""
26603;26603;imprimeur_lithographe;fr;MARCELLIN;193;1;1471087535;1471087535;0;0;0;0;0;""
26604;26604;imprimeur_lithographe;fr;JOLY;193;1;1471091698;1471091894;0;0;0;0;0;""
26605;26605;imprimeur_lithographe;fr;FOA;193;1;1471091867;1471091867;0;0;0;0;0;""
26606;26606;imprimeur_lithographe;fr;HEYRIÈS;193;1;1471092072;1471092072;0;0;0;0;0;""
26607;26607;imprimeur_lithographe;fr;GUEIRARD;193;1;1471092276;1471092276;0;0;0;0;0;""
26608;26608;imprimeur_lithographe;fr;GRAVE;193;1;1471092616;1634742044;0;0;0;0;0;""
26609;26609;imprimeur_lithographe;fr;PETIT;193;1;1471094705;1471094736;0;0;0;0;0;""
26610;26610;imprimeur_lithographe;fr;GILLY;193;1;1471107537;1471107537;0;0;0;0;0;""
26611;26611;imprimeur_lithographe;fr;MARTIN;193;1;1471107813;1471107813;0;0;0;0;0;""
26612;26612;imprimeur_lithographe;fr;ARÈNE;193;1;1471107945;1471107945;0;0;0;0;0;""
26613;26613;imprimeur_lithographe;fr;BONFILS;193;1;1471108091;1471108091;0;0;0;0;0;""
26614;26614;imprimeur_lithographe;fr;AMILHAU;193;1;1471108378;1471108378;0;0;0;0;0;""
26615;26615;imprimeur_lithographe;fr;SEVIN;193;1;1471108549;1471109125;0;0;0;0;0;""
26616;26616;imprimeur_lithographe;fr;BLATTES;193;1;1471109318;1471109318;0;0;0;0;0;""
26617;26617;imprimeur_lithographe;fr;DELMAS;193;1;1471109509;1471109509;0;0;0;0;0;""
26618;26618;imprimeur_lithographe;fr;GABAUDE;193;1;1471109703;1471109703;0;0;0;0;0;""
26619;26619;imprimeur_lithographe;fr;MAS;193;1;1471109796;1471109796;0;0;0;0;0;""
26620;26620;imprimeur_lithographe;fr;BOUISSIÈRE;193;1;1471109969;1471109994;0;0;0;0;0;""
26621;26621;imprimeur_lithographe;fr;HUGUES;193;1;1471110257;1471110257;0;0;0;0;0;""
26622;26622;imprimeur_lithographe;fr;GOYER;193;1;1471194653;1471194653;0;0;0;0;0;""
26623;26623;imprimeur_lithographe;fr;RATIER;193;1;1471194748;1471194748;0;0;0;0;0;""
26624;26624;imprimeur_lithographe;fr;PIGNERET;193;1;1471194909;1471194909;0;0;0;0;0;""
26625;26625;imprimeur_lithographe;fr;MENUT;193;1;1471195181;1471195181;0;0;0;0;0;""
26626;26626;imprimeur_lithographe;fr;LANDREVIE;193;1;1471195361;1471195361;0;0;0;0;0;""
26627;26627;imprimeur_lithographe;fr;CHARLES-LAVAUZELLE;193;1;1471245661;1472026621;0;0;0;0;0;""
26628;26628;imprimeur_lithographe;fr;BRÉGÉRAS et GUILLAT;193;1;1471246617;1714133029;0;0;0;0;0;""
26629;26629;imprimeur_lithographe;fr;BOITEL;193;1;1471247065;1471247065;0;0;0;0;0;""
26630;26630;imprimeur_lithographe;fr;BARBOU des COURRIÈRES;193;1;1471258905;1471261001;0;0;0;0;0;""
26631;26631;imprimeur_lithographe;fr;FOSSIN;193;1;1471261341;1471261341;0;0;0;0;0;""
26632;26632;imprimeur_lithographe;fr;AGLIMAIN;193;1;1471261612;1471261612;0;0;0;0;0;""
26633;26633;imprimeur_lithographe;fr;GANDRIAU;193;1;1471261885;1472027639;0;0;0;0;0;""
26634;26634;imprimeur_lithographe;fr;REYBERT;193;1;1471277724;1471277817;0;0;0;0;0;""
26635;26635;imprimeur_lithographe;fr;PRÉVOT;193;1;1471277998;1584018797;0;0;0;0;0;""
26636;26636;imprimeur_lithographe;fr;MORIZOT;193;1;1471288069;1471288069;0;0;0;0;0;""
26637;26637;imprimeur_lithographe;fr;MAZEL;193;1;1471288199;1471288199;0;0;0;0;0;""
26638;26638;imprimeur_lithographe;fr;MARTIN;193;1;1471288338;1471288338;0;0;0;0;0;""
26639;26639;imprimeur_lithographe;fr;LAGRANGE;193;1;1471288858;1471288989;0;0;0;0;0;""
26640;26640;imprimeur_lithographe;fr;JULLIAN;193;1;1471289259;1471289259;0;0;0;0;0;""
26641;26641;imprimeur_lithographe;fr;FORESTA de;193;1;1471289441;1471289441;0;0;0;0;0;""
26642;26642;imprimeur_lithographe;fr;BEAUME;193;1;1471289625;1471289625;0;0;0;0;0;""
26643;26643;imprimeur_lithographe;fr;VERNIOT, veuve ROLLIN;193;1;1471290032;1471291060;0;0;0;0;0;""
26644;26644;imprimeur_lithographe;fr;GAUTHIER;193;1;1471290360;1512504805;0;0;0;0;0;""
26645;26645;imprimeur_lithographe;fr;SAMAT;193;1;1471290794;1471290794;0;0;0;0;0;""
26646;26646;imprimeur_lithographe;fr;PROYET;193;1;1471291025;1471291025;0;0;0;0;0;""
26647;26647;imprimeur_lithographe;fr;JABERT;193;1;1471291529;1471291905;0;0;0;0;0;""
26648;26648;imprimeur_lithographe;fr;JABERT;193;1;1471291767;1471292433;0;0;0;0;0;""
26649;26649;imprimeur_lithographe;fr;JABERT;193;1;1471292096;1471292375;0;0;0;0;0;""
26650;26650;imprimeur_lithographe;fr;JABERT;193;1;1471292331;1471292331;0;0;0;0;0;""
26651;26651;imprimeur_lithographe;fr;DUPUY;193;1;1471292674;1471294529;0;0;0;0;0;""
26652;26652;imprimeur_lithographe;fr;DUPUY;193;1;1471294132;1471294570;0;0;0;0;0;""
26653;26653;imprimeur_lithographe;fr;REVIRÉ;193;1;1471294282;1471294282;0;0;0;0;0;""
26654;26654;imprimeur_lithographe;fr;DESPLANS;193;1;1471294385;1471294385;0;0;0;0;0;""
26655;26655;imprimeur_lithographe;fr;MATHIEU;193;1;1471294733;1471294999;0;0;0;0;0;""
26656;26656;imprimeur_lithographe;fr;MARTINEUX;193;1;1471294915;1471294915;0;0;0;0;0;""
26657;26657;imprimeur_lithographe;fr;MARSAULT;193;1;1472028023;1472028052;0;0;0;0;0;""
26658;26658;imprimeur_lithographe;fr;ROGER et LEVE;193;1;1473015693;1473015693;0;0;0;0;0;""
26659;26659;imprimeur_lithographe;fr;MANCEAU ;193;1;1473016140;1473016526;0;0;0;0;0;""
26660;26660;imprimeur_lithographe;fr;KOUPFERSCHMITT;193;1;1473016425;1473016425;0;0;0;0;0;""
26661;26661;imprimeur_lithographe;fr;MACAIRE;193;1;1473016737;1473016737;0;0;0;0;0;""
26662;26662;imprimeur_lithographe;fr;FELIX;193;1;1473017068;1473018069;0;0;0;0;0;""
26663;26663;imprimeur_lithographe;fr;CERF et fils, et THESE;193;1;1473017487;1473017991;0;0;0;0;0;""
26664;26664;imprimeur_lithographe;fr;PELTIER;193;1;1473018335;1473018909;0;0;0;0;0;""
26665;26665;imprimeur_lithographe;fr;GENDRON;193;1;1473019274;1473019637;0;0;0;0;0;""
26666;26666;imprimeur_lithographe;fr;WOESTENDIECK;193;1;1473019549;1473019549;0;0;0;0;0;""
26667;26667;imprimeur_lithographe;fr;COUSIN;193;1;1473019842;1473019842;0;0;0;0;0;""
26668;26668;imprimeur_lithographe;fr;TAILLADE;193;1;1473020000;1473020000;0;0;0;0;0;""
26669;26669;imprimeur_lithographe;fr;AROSA;193;1;1473610672;1473610672;0;0;0;0;0;""
26670;26670;imprimeur_lithographe;fr;THURET;193;1;1473611168;1473611168;0;0;0;0;0;""
26671;26671;imprimeur_lithographe;fr;HÉBERT;193;1;1473611570;1473611570;0;0;0;0;0;""
26672;26672;imprimeur_lithographe;fr;VILLEMER;193;1;1473611911;1473614253;0;0;0;0;0;""
26673;26673;imprimeur_lithographe;fr;PUTEL;193;1;1473612187;1473612187;0;0;0;0;0;""
26674;26674;imprimeur_lithographe;fr;ALARINUS frère;193;1;1473612504;1473612561;0;0;0;0;0;""
26675;26675;imprimeur_lithographe;fr;ROUSSET;193;1;1473613946;1473613997;0;0;0;0;0;""
26676;26676;imprimeur_lithographe;fr;LEJAY;193;1;1473614582;1473690111;0;0;0;0;0;""
26677;26677;imprimeur_lithographe;fr;SAUTY;193;1;1473674192;1572175860;0;0;0;0;0;""
26678;26678;imprimeur_lithographe;fr;RIS-PAQUOT;193;1;1473674371;1473690954;0;0;0;0;0;""
26680;26680;imprimeur_lithographe;fr;PLAISANT;193;1;1473699117;1609844368;0;0;0;0;0;""
26681;26681;imprimeur_lithographe;fr;BONVALLET;193;1;1473699642;1473972577;0;0;0;0;0;""
26682;26682;imprimeur_lithographe;fr;PITEUX frères;193;1;1473769844;1473770511;0;0;0;0;0;""
26683;26683;imprimeur_lithographe;fr;LEROI;193;1;1473770011;1473770011;0;0;0;0;0;""
26684;26684;imprimeur_lithographe;fr;LAMBERT-PRIEUR;193;1;1473770776;1473781477;0;0;0;0;0;""
26685;26685;imprimeur_lithographe;fr;GLORIEUX;193;1;1473770917;1473771520;0;0;0;0;0;""
26686;26686;imprimeur_lithographe;fr;DOUILLET;193;1;1473771494;1473771494;0;0;0;0;0;""
26687;26687;imprimeur_lithographe;fr;DAVID;193;1;1473771644;1473771669;0;0;0;0;0;""
26688;26688;imprimeur_lithographe;fr;CADÉ-CARON;193;1;1473771834;1473772007;0;0;0;0;0;""
26689;26689;imprimeur_lithographe;fr;ELOY;193;1;1473971022;1473971022;0;0;0;0;0;""
26690;26690;imprimeur_lithographe;fr;FAUQUEUX;193;1;1473971137;1473971137;0;0;0;0;0;""
26691;26691;imprimeur_lithographe;fr;ALLART;193;1;1473971264;1473971264;0;0;0;0;0;""
26692;26692;imprimeur_lithographe;fr;BELLANCOURT;193;1;1473971395;1473971395;0;0;0;0;0;""
26693;26693;imprimeur_lithographe;fr;MANTEL;193;1;1473971558;1473971605;0;0;0;0;0;""
26694;26694;imprimeur_lithographe;fr;VITOUX;193;1;1473971912;1473972673;0;0;0;0;0;""
26695;26695;imprimeur_lithographe;fr;BONVALLET;193;1;1473972400;1473972615;0;0;0;0;0;""
26696;26696;imprimeur_lithographe;fr;DESCHAMPS;193;1;1473972933;1473976086;0;0;0;0;0;""
26697;26697;imprimeur_lithographe;fr;ECHILLET;193;1;1473973067;1612888689;0;0;0;0;0;""
26698;26698;imprimeur_lithographe;fr;MARTIN, veuve ECHILLET;193;1;1473973445;1501345342;0;0;0;0;0;""
26699;26699;imprimeur_lithographe;fr;CHAPERON;193;1;1474379457;1474379457;0;0;0;0;0;""
26700;26700;imprimeur_lithographe;fr;ROY;193;1;1474380278;1492682369;0;0;0;0;0;""
26701;26701;imprimeur_lithographe;fr;BAILLY et HORRY;193;1;1474387611;1479312798;0;0;0;0;0;""
26702;26702;imprimeur_lithographe;fr;TISSIER;193;1;1474475492;1493050328;0;0;0;0;0;""
26703;26703;imprimeur_lithographe;fr;HAMELIN;193;1;1474475880;1492682586;0;0;0;0;0;""
26704;26704;imprimeur_lithographe;fr;GEOFFROY;193;1;1474476202;1474476202;0;0;0;0;0;""
26705;26705;imprimeur_lithographe;fr;CABLÉ;193;1;1474575041;1474575041;0;0;0;0;0;""
26706;26706;imprimeur_lithographe;fr;HUMBERT;193;1;1474575226;1487530391;0;0;0;0;0;""
26707;26707;imprimeur_lithographe;fr;DUFAYS;193;1;1474575632;1474575632;0;0;0;0;0;""
26708;26708;imprimeur_lithographe;fr;JACQUOT;193;1;1474575795;1621001107;0;0;0;0;0;""
26709;26709;imprimeur_lithographe;fr;JEANNETTE;193;1;1474576050;1474576159;0;0;0;0;0;""
26710;26710;imprimeur_lithographe;fr;MÉJEAT;193;1;1474576320;1474576320;0;0;0;0;0;""
26711;26711;imprimeur_lithographe;fr;DEMONGEOT, veuve KIENNÉ;193;1;1474577035;1513252753;0;0;0;0;0;""
26712;26712;imprimeur_lithographe;fr;HUMBERT;193;1;1474577545;1621002303;0;0;0;0;0;""
26713;26713;imprimeur_lithographe;fr;CHASSEL;193;1;1474579197;1621002426;0;0;0;0;0;""
26714;26714;imprimeur_lithographe;fr;CARNET;193;1;1474642381;1621002485;0;0;0;0;0;""
26715;26715;imprimeur_lithographe;fr;GLEY;193;1;1474643296;1620925359;0;0;0;0;0;""
26716;26716;imprimeur_lithographe;fr;COLLOT;193;1;1474643808;1474643808;0;0;0;0;0;""
26717;26717;imprimeur_lithographe;fr;BOUGÉ;193;1;1474644283;1620920011;0;0;0;0;0;""
26718;26718;imprimeur_lithographe;fr;BUSSY;193;1;1474724008;1474724008;0;0;0;0;0;""
26719;26719;imprimeur_lithographe;fr;BOURGEON;193;1;1474730764;1474730789;0;0;0;0;0;""
26720;26720;imprimeur_lithographe;fr;TRAVERSE, veuve BONNAVIAT;193;1;1474731135;1487602223;0;0;0;0;0;""
26721;26721;imprimeur_lithographe;fr;BONNAVIAT;193;1;1474731283;1474731283;0;0;0;0;0;""
26722;26722;imprimeur_lithographe;fr;BONNET;193;1;1474731606;1474731606;0;0;0;0;0;""
26723;26723;imprimeur_lithographe;fr;BONNET;193;1;1474731743;1474731743;0;0;0;0;0;""
26724;26724;imprimeur_lithographe;fr;BODVIN;193;1;1477244937;1477244937;0;0;0;0;0;""
26725;26725;imprimeur_lithographe;fr;BLOCH;193;1;1477245420;1477245420;0;0;0;0;0;""
26726;26726;imprimeur_lithographe;fr;BLANC;193;1;1477245723;1477245723;0;0;0;0;0;""
26727;26727;imprimeur_lithographe;fr;BELIN ;193;1;1477246094;1477246094;0;0;0;0;0;""
26728;26728;imprimeur_lithographe;fr;BAUDOT;193;1;1477246454;1477246454;0;0;0;0;0;""
26729;26729;imprimeur_lithographe;fr;BARRUCAND;193;1;1477246679;1477246679;0;0;0;0;0;""
26730;26730;imprimeur_lithographe;fr;BARBEZAT;193;1;1477247055;1477247055;0;0;0;0;0;""
26731;26731;imprimeur_lithographe;fr;BALLOFET;193;1;1477247251;1477247251;0;0;0;0;0;""
26732;26732;imprimeur_lithographe;fr;BAILLI-MAITRE;193;1;1477247756;1477247794;0;0;0;0;0;""
26733;26733;imprimeur_lithographe;fr;BABORIER;193;1;1477248031;1477248031;0;0;0;0;0;""
26734;26734;imprimeur_lithographe;fr;AUMOYNE;193;1;1477248302;1477248715;0;0;0;0;0;""
26735;26735;imprimeur_lithographe;fr;ALRICY;193;1;1477249044;1480098017;0;0;0;0;0;""
26736;26736;imprimeur_lithographe;fr;ALBERT;193;1;1477249478;1477249938;0;0;0;0;0;""
26737;26737;imprimeur_lithographe;fr;ALBERT;193;1;1477249879;1487579138;0;0;0;0;0;""
26739;26739;imprimeur_lithographe;fr;BOISGONTIER;193;1;1479401770;1629106060;0;0;0;0;0;""
26740;26740;imprimeur_lithographe;fr;DURAND;193;1;1479491965;1479492177;0;0;0;0;0;""
26741;26741;imprimeur_lithographe;fr;DUMOND;193;1;1479492366;1479492366;0;0;0;0;0;""
26742;26742;imprimeur_lithographe;fr;CUSIN;193;1;1479492604;1479579685;0;0;0;0;0;""
26743;26743;imprimeur_lithographe;fr;COURBIS;193;1;1479580094;1479580094;0;0;0;0;0;""
26744;26744;imprimeur_lithographe;fr;COLOMB;193;1;1479651094;1479651706;0;0;0;0;0;""
26745;26745;imprimeur_lithographe;fr;CHIGHIZOLA;193;1;1479651676;1479651748;0;0;0;0;0;""
26746;26746;imprimeur_lithographe;fr;COLLEUIL;193;1;1479651888;1479651915;0;0;0;0;0;""
26747;26747;imprimeur_lithographe;fr;CLAPPIÉ;193;1;1479652078;1479653072;0;0;0;0;0;""
