fid;uid;filename;uri;filemime;filesize;status;timestamp;uuid
3323;193;Théâtre_de_la_guerre_en_[...]_btv1b530879138_1.jpg;public://Théâtre_de_la_guerre_en_[...]_btv1b530879138_1.jpg;image/jpeg;96234;1;1575217662;""
3324;193;Plan_à_l'appui_d'un_projet_[...]_btv1b530856283_1.jpg;public://Plan_à_l'appui_d'un_projet_[...]_btv1b530856283_1.jpg;image/jpeg;43266;1;1575217662;""
3325;193;Sir_Charles_Napier_Commandant_en_[...]Lemoine_Alfred_btv1b53020453r_1.jpg;public://Sir_Charles_Napier_Commandant_en_[...]Lemoine_Alfred_btv1b53020453r_1.jpg;image/jpeg;18708;1;1575221674;""
3326;193;Carte_de_l'Orégon_dressée_d'après_[...]Fédix_Cartographe_btv1b530881789_1.jpg;public://Carte_de_l'Orégon_dressée_d'après_[...]Fédix_Cartographe_btv1b530881789_1.jpg;image/jpeg;98347;1;1575221920;""
3327;193;00000925.jpg;public://00000925.jpg;image/jpeg;895506;1;1575284083;""
3328;193;00000933.jpg;public://00000933.jpg;image/jpeg;1299346;1;1575284083;""
3329;193;00000935.jpg;public://00000935.jpg;image/jpeg;648906;1;1575284083;""
3330;193;Vue_intérieure_de_la_Chambre_[...]_btv1b8414300m_1.jpg;public://Vue_intérieure_de_la_Chambre_[...]_btv1b8414300m_1.jpg;image/jpeg;104577;1;1575483632;""
3331;193;adrien2.jpg;public://adrien2.jpg;image/jpeg;313486;1;1575546419;""
3332;193;Action_au_porteur_de_dix_[...]_btv1b53026649v_1.jpg;public://Action_au_porteur_de_dix_[...]_btv1b53026649v_1.jpg;image/jpeg;85053;1;1575623958;""
3333;193;Tableau_chronologique_contenant_l'explication_de_[...]Mégret_A_btv1b53035412p_1.jpg;public://Tableau_chronologique_contenant_l'explication_de_[...]Mégret_A_btv1b53035412p_1.jpg;image/jpeg;142057;1;1575623958;""
3334;193;Le_chant_des_citoyennes_Chanté_[...]Perney_Auguste_btv1b530140410_1.jpg;public://Le_chant_des_citoyennes_Chanté_[...]Perney_Auguste_btv1b530140410_1.jpg;image/jpeg;36778;1;1575623958;""
3335;193;Portrait_de_Jacques_Gérard_de_[...]_btv1b530059959_1.jpg;public://Portrait_de_Jacques_Gérard_de_[...]_btv1b530059959_1.jpg;image/jpeg;50572;1;1575625968;""
3336;193;Vue_De_La_Maison_Habitée_[...]_btv1b6955712d_1.jpg;public://Vue_De_La_Maison_Habitée_[...]_btv1b6955712d_1.jpg;image/jpeg;91409;1;1575625968;""
3337;193;Plan_d'un_marché_aux_bestiaux_[...]Laprunière_(18_btv1b530880420_1.jpg;public://Plan_d'un_marché_aux_bestiaux_[...]Laprunière_(18_btv1b530880420_1.jpg;image/jpeg;42380;1;1575651665;""
3338;193;Le_général_de_Lamoricière_dédié_[...]M_D_bpt6k5536567s_1.jpg;public://Le_général_de_Lamoricière_dédié_[...]M_D_bpt6k5536567s_1.jpg;image/jpeg;67297;1;1575651665;""
3339;193;moine2.jpg;public://moine2.jpg;image/jpeg;339628;1;1575731753;""
3340;193;moine3.jpg;public://moine3.jpg;image/jpeg;327156;1;1575731753;""
3341;193;moine4.jpg;public://moine4.jpg;image/jpeg;225175;1;1575731753;""
3342;193;Le_Salon___[estampe]_Portier_Graveur_btv1b53024853n_1.jpg;public://Le_Salon___[estampe]_Portier_Graveur_btv1b53024853n_1.jpg;image/jpeg;55511;1;1575732987;""
3343;193;Madame_la_Duchesse_d'Orléans_(Exposition_[...]De_Lemud_btv1b53012648q_1.jpg;public://Madame_la_Duchesse_d'Orléans_(Exposition_[...]De_Lemud_btv1b53012648q_1.jpg;image/jpeg;28519;1;1575806503;""
3344;193;Joseph_Canard_Guide_de_S_[...]Thibaud-Landriot_Lithographe_btv1b6955352j_1.jpg;public://Joseph_Canard_Guide_de_S_[...]Thibaud-Landriot_Lithographe_btv1b6955352j_1.jpg;image/jpeg;36758;1;1575878121;""
3345;193;Notice_statistique_et_historique_sur_[...]_bpt6k54593910_3.jpeg;public://Notice_statistique_et_historique_sur_[...]_bpt6k54593910_3.jpeg;image/jpeg;677128;1;1575878121;""
3346;193;Le_père_Sournois_dans_Les_[...]Thibaud_François_btv1b53117237b_1.jpg;public://Le_père_Sournois_dans_Les_[...]Thibaud_François_btv1b53117237b_1.jpg;image/jpeg;89280;1;1575878121;""
3347;193;Notice_historique_sur_la_cathédrale_[...]Gonod_Benoît_bpt6k6522903x_8.jpg;public://Notice_historique_sur_la_cathédrale_[...]Gonod_Benoît_bpt6k6522903x_8.jpg;image/jpeg;38702;1;1575878539;""
3349;193;ledoyen.JPG;public://ledoyen_0.JPG;image/jpeg;202968;1;1575880504;""
3350;193;laporte.JPG;public://laporte.JPG;image/jpeg;179821;1;1575880712;""
3351;193;Nouvelle_échelle_de_musique_ou_[...]Hindermann_A_bpt6k1175156m_5.jpg;public://Nouvelle_échelle_de_musique_ou_[...]Hindermann_A_bpt6k1175156m_5.jpg;image/jpeg;60587;1;1575904682;""
3352;193;L'Aimable_voisinage___[estampe]_([État_[...]Monnier_Henry_btv1b10534671z_1.jpg;public://L'Aimable_voisinage___[estampe]_([État_[...]Monnier_Henry_btv1b10534671z_1.jpg;image/jpeg;29470;1;1575904682;""
3354;193;Amusement_solitaire___[estampe]___[...]Monnier_Henry_btv1b105348028_1.jpg;public://Amusement_solitaire___[estampe]___[...]Monnier_Henry_btv1b105348028_1.jpg;image/jpeg;41840;1;1575904682;""
3355;193;Carte_de_la_partie_nord_[...]Harltroiz_(17_btv1b8469757q_1.jpg;public://Carte_de_la_partie_nord_[...]Harltroiz_(17_btv1b8469757q_1.jpg;image/jpeg;78692;1;1575904682;""
3356;193;Histoire_populaire_de_la_garde_[...]Raisson_Horace-Napoléon_bpt6k64415076_141.jpg;public://Histoire_populaire_de_la_garde_[...]Raisson_Horace-Napoléon_bpt6k64415076_141.jpg;image/jpeg;38628;1;1575904682;""
3357;193;Histoire_populaire_de_la_garde_[...]Raisson_Horace-Napoléon_bpt6k64415076_200.jpg;public://Histoire_populaire_de_la_garde_[...]Raisson_Horace-Napoléon_bpt6k64415076_200.jpg;image/jpeg;41850;1;1575904682;""
3358;193;Alger_Djezaïr_@_Son_Port_[...]Bianchi_X_btv1b8492408v_1.jpg;public://Alger_Djezaïr_@_Son_Port_[...]Bianchi_X_btv1b8492408v_1.jpg;image/jpeg;80629;1;1575906028;""
3359;193;Portrait_de_Bolivar_en_buste_[...]Senefelder_Lithographe_btv1b8414740h_1.jpg;public://Portrait_de_Bolivar_en_buste_[...]Senefelder_Lithographe_btv1b8414740h_1.jpg;image/jpeg;25059;1;1575906028;""
3360;193;Almanachs_de_Castiaux_pour_1826_[...]_bpt6k97878405_1.jpeg;public://Almanachs_de_Castiaux_pour_1826_[...]_bpt6k97878405_1.jpeg;image/jpeg;481602;1;1576078813;""
3361;193;Mise_en_vente_de_la_[...]_bpt6k9788030b_1.jpeg;public://Mise_en_vente_de_la_[...]_bpt6k9788030b_1.jpeg;image/jpeg;489963;1;1576078813;""
3362;193;Supplément_au_catalogue_des_livres_[...]_bpt6k9788496g_1.jpeg;public://Supplément_au_catalogue_des_livres_[...]_bpt6k9788496g_1.jpeg;image/jpeg;472239;1;1576078813;""
3363;193;Plan_de_la_ville_de_[...]Blocquel_Simon-François_btv1b53087513r_1.jpg;public://Plan_de_la_ville_de_[...]Blocquel_Simon-François_btv1b53087513r_1.jpg;image/jpeg;126386;1;1576078813;""
3364;193;Plan_de_la_ville_de_[...]Blocquel_Simon-François_btv1b531360906_1.jpg;public://Plan_de_la_ville_de_[...]Blocquel_Simon-François_btv1b531360906_1.jpg;image/jpeg;134471;1;1576078813;""
3365;193;Carle_Vernet___lithogr_par_[...]Vernet_Horace_btv1b105249850_1.jpeg;public://Carle_Vernet___lithogr_par_[...]Vernet_Horace_btv1b105249850_1.jpeg;image/jpeg;259632;1;1576767531;""
3366;193;namur1.jpg;public://namur1.jpg;image/jpeg;112181;1;1576945943;""
3367;193;namur2.jpg;public://namur2.jpg;image/jpeg;117592;1;1576945943;""
3368;193;namur3.jpg;public://namur3.jpg;image/jpeg;106363;1;1576945943;""
3369;193;namur4.jpg;public://namur4.jpg;image/jpeg;141891;1;1576945943;""
3374;193;Bruaux5.jpg;public://Bruaux5.jpg;image/jpeg;116206;1;1576948250;""
3379;193;barbat3.jpg;public://barbat3.jpg;image/jpeg;170130;1;1576951184;""
3380;193;barbat4.jpg;public://barbat4.jpg;image/jpeg;222658;1;1576951184;""
3381;193;fiévet1.jpg;public://fiévet1.jpg;image/jpeg;92626;1;1577014448;""
3382;193;fiévet3.jpg;public://fiévet3.jpg;image/jpeg;172313;1;1577014448;""
3383;193;fiévet2.jpg;public://fiévet2.jpg;image/jpeg;102433;1;1577014448;""
3385;193;floquet2.jpg;public://floquet2.jpg;image/jpeg;140727;1;1577015423;""
3386;193;Etiq Champagne, Litho R Mollard Paris Boizel-Martin Epernay, doree.jpeg;public://Etiq Champagne, Litho R Mollard Paris Boizel-Martin Epernay, doree.jpeg;image/jpeg;212985;1;1577025740;""
3387;193;Etiq Champagne, Litho J. Michel  Epernay Champagne Mx 1ere Qte, dore.jpeg;public://Etiq Champagne, Litho J. Michel  Epernay Champagne Mx 1ere Qte, dore.jpeg;image/jpeg;330304;1;1577026308;""
3389;193;collinReims.jpeg;public://collinReims.jpeg;image/jpeg;116247;1;1577026815;""
3390;193;Etiq Champagne, Litho Bonnedame  Epernay.jpeg;public://Etiq Champagne, Litho Bonnedame  Epernay.jpeg;image/jpeg;241574;1;1577034152;""
3391;193;bruaux6.jpg;public://bruaux6_0.jpg;image/jpeg;150244;1;1577035297;""
3392;193;bruaux7.jpg;public://bruaux7_0.jpg;image/jpeg;144158;1;1577035297;""
3394;193;Bruaux 8.jpg;public://Bruaux 8_0.jpg;image/jpeg;128945;1;1577035297;""
3395;193;bruaux2.jpg;public://bruaux2_0.jpg;image/jpeg;101017;1;1577035297;""
3396;193;bruaux3.jpg;public://bruaux3_0.jpg;image/jpeg;173712;1;1577035297;""
3397;193;bruaux4.jpg;public://bruaux4_0.jpg;image/jpeg;132625;1;1577035297;""
3398;193;barbat2.jpg;public://barbat2_0.jpg;image/jpeg;139280;1;1577035595;""
3399;193;floquet1.jpg;public://floquet1_0.jpg;image/jpeg;151622;1;1577035694;""
3400;193;Carte_Philosophique_figurant_la_Population_[...]Frère_de_btv1b8492261j_1.jpg;public://Carte_Philosophique_figurant_la_Population_[...]Frère_de_btv1b8492261j_1.jpg;image/jpeg;82339;1;1577108311;""
3401;193;Carte_figurative_de_la_France_[...]Montizon_A_btv1b8440986s_1.jpg;public://Carte_figurative_de_la_France_[...]Montizon_A_btv1b8440986s_1.jpg;image/jpeg;165646;1;1577108311;""
3402;193;Carte_d'une_partie_de_la_[...]Montizon_A_btv1b53035372s_2.jpg;public://Carte_d'une_partie_de_la_[...]Montizon_A_btv1b53035372s_2.jpg;image/jpeg;191540;1;1577108311;""
3403;193;Carte_d'une_partie_de_la_[...]Montizon_A_btv1b53035372s_1.jpg;public://Carte_d'une_partie_de_la_[...]Montizon_A_btv1b53035372s_1.jpg;image/jpeg;243053;1;1577108311;""
3404;193;Carte_statistique_de_la_France_[...]Frère_de_btv1b53035374p_1.jpg;public://Carte_statistique_de_la_France_[...]Frère_de_btv1b53035374p_1.jpg;image/jpeg;102048;1;1577108635;""
3405;193;Assassinat_Juridique_du_Maréchal_Ney_[...]_btv1b69548237_1.jpg;public://Assassinat_Juridique_du_Maréchal_Ney_[...]_btv1b69548237_1.jpg;image/jpeg;99488;1;1578412654;""
3406;193;Plan_de_la_baie_de_[...]_btv1b8492268f_1.jpg;public://Plan_de_la_baie_de_[...]_btv1b8492268f_1.jpg;image/jpeg;68158;1;1578761789;""
3407;193;Plan_d'Alger_jusqu'à_la_Baie_[...]Tasse_J_btv1b84922745_1.jpeg;public://Plan_d'Alger_jusqu'à_la_Baie_[...]Tasse_J_btv1b84922745_1.jpeg;image/jpeg;386127;1;1578762063;""
3408;193;Carte_du_canal_de_Marseille_[...]Bazin_Charles_btv1b53030085p_1.jpg;public://Carte_du_canal_de_Marseille_[...]Bazin_Charles_btv1b53030085p_1.jpg;image/jpeg;63500;1;1578762723;""
3409;193;Jardins_de_la_manufacture_de_[...]Isabey_Jean_btv1b52512182x_1.jpg;public://Jardins_de_la_manufacture_de_[...]Isabey_Jean_btv1b52512182x_1.jpg;image/jpeg;157859;1;1579363750;""
3410;193;Annales_encyclopédiques___bibliothèque_illustrée_[...]_bpt6k1512938t_151.jpeg;public://Annales_encyclopédiques___bibliothèque_illustrée_[...]_bpt6k1512938t_151.jpeg;image/jpeg;283183;1;1579372564;""
3411;193;Annales_encyclopédiques___bibliothèque_illustrée_[...]_bpt6k1512938t_302.jpg;public://Annales_encyclopédiques___bibliothèque_illustrée_[...]_bpt6k1512938t_302.jpg;image/jpeg;104127;1;1579372685;""
3412;193;Lagache.PNG;public://Lagache.PNG;image/png;149971;1;1579684861;""
3413;193;Hélène_Duchesse_d'Orléans_née_Princesse_[...]Schall_Jean_btv1b530122558_1.jpg;public://Hélène_Duchesse_d'Orléans_née_Princesse_[...]Schall_Jean_btv1b530122558_1.jpg;image/jpeg;11069;1;1580236931;""
3414;193;Fête_de_la_Fraternité___[...]Adam_Victor_btv1b53014180k_1.jpg;public://Fête_de_la_Fraternité___[...]Adam_Victor_btv1b53014180k_1.jpg;image/jpeg;30859;1;1580236931;""
3415;193;Louis_Napoléon_Bonaparte_Né_à_[...]Desmaisons_E_btv1b530189031_1.jpg;public://Louis_Napoléon_Bonaparte_Né_à_[...]Desmaisons_E_btv1b530189031_1.jpg;image/jpeg;9702;1;1580236931;""
3416;193;Vive_la_Réforme_A_bas_[...]Arnout_Jules_btv1b53013775b_1.jpg;public://Vive_la_Réforme_A_bas_[...]Arnout_Jules_btv1b53013775b_1.jpg;image/jpeg;22097;1;1580236931;""
3417;193;G_Garibaldi___[estampe]__btv1b53018828q_1(1).jpg;public://G_Garibaldi___[estampe]__btv1b53018828q_1(1).jpg;image/jpeg;7997;1;1580236931;""
3418;193;Marie_Taglioni_rôle_de_la_[...]_btv1b84266543_1.jpg;public://Marie_Taglioni_rôle_de_la_[...]_btv1b84266543_1.jpg;image/jpeg;9264;1;1580323365;""
3419;193;Erection_de_l'Obélisque_de_Louqsor_[...]Bonhomme_F_btv1b530060383_1.jpg;public://Erection_de_l'Obélisque_de_Louqsor_[...]Bonhomme_F_btv1b530060383_1.jpg;image/jpeg;28730;1;1580323365;""
3420;193;Etude_n°_9_Portrait_de_[...]Calamatta_Luigi_btv1b10537920m_1.jpeg;public://Etude_n°_9_Portrait_de_[...]Calamatta_Luigi_btv1b10537920m_1.jpeg;image/jpeg;187784;1;1580323365;""
3421;193;Excursions_daguerriennes___vues_et_[...]Lerebours_Noël-Marie_btv1b86260852_7.jpeg;public://Excursions_daguerriennes___vues_et_[...]Lerebours_Noël-Marie_btv1b86260852_7.jpeg;image/jpeg;287299;1;1580323365;""
3422;193;Dernière_séance_à_la_Chambre_[...]Adam_Victor_btv1b53013857s_1.jpeg;public://Dernière_séance_à_la_Chambre_[...]Adam_Victor_btv1b53013857s_1.jpeg;image/jpeg;344456;1;1580323365;""
3423;193;Le_Val_d'Enfer_(Duché_de_[...]Guérard_E_btv1b53027130v_1.jpg;public://Le_Val_d'Enfer_(Duché_de_[...]Guérard_E_btv1b53027130v_1.jpg;image/jpeg;31057;1;1580323365;""
3424;193;Ascension_du_mont_Cervin_14_[...]Doré_Gustave_btv1b531000906_1.jpg;public://Ascension_du_mont_Cervin_14_[...]Doré_Gustave_btv1b531000906_1.jpg;image/jpeg;17193;1;1580406932;""
3425;193;Les_Aventures_illustrées_(sinon_illustres)_[...]_btv1b530124801_1.jpg;public://Les_Aventures_illustrées_(sinon_illustres)_[...]_btv1b530124801_1.jpg;image/jpeg;114163;1;1581351974;""
3426;193;Les_Aventures_illustrées_(sinon_illustres)_[...]_btv1b530124640_1.jpg;public://Les_Aventures_illustrées_(sinon_illustres)_[...]_btv1b530124640_1.jpg;image/jpeg;127276;1;1581351974;""
3429;193;marx.jpg;public://marx.jpg;image/jpeg;51672;1;1581529509;""
3430;193;wittersheim.jpg;public://wittersheim.jpg;image/jpeg;60193;1;1581530010;""
3431;193;IMG_0385.jpg;public://IMG_0385.jpg;image/jpeg;43929;1;1581530493;""
3432;193;Dumotier.jpg;public://Dumotier.jpg;image/jpeg;46146;1;1581530947;""
3433;193;mousse.jpg;public://mousse.jpg;image/jpeg;40732;1;1581532215;""
3434;193;mousse2.jpg;public://mousse2.jpg;image/jpeg;35763;1;1581532545;""
3435;193;carréj.jpg;public://carréj.jpg;image/jpeg;40909;1;1581533320;""
3436;193;sapène.jpg;public://sapène.jpg;image/jpeg;41555;1;1581533749;""
3437;193;Décret_de_Napoléon_III_en_[...]Bourgerie_A_btv1b53027087p_1.jpg;public://Décret_de_Napoléon_III_en_[...]Bourgerie_A_btv1b53027087p_1.jpg;image/jpeg;21327;1;1581601611;""
3438;193;Palais_de_Cristal_place_de_[...]_btv1b90082348_1.jpg;public://Palais_de_Cristal_place_de_[...]_btv1b90082348_1.jpg;image/jpeg;24350;1;1581604996;""
3439;193;Carte_du_district_aurifère_de_[...]Jackson_W_btv1b53136413r_1.jpg;public://Carte_du_district_aurifère_de_[...]Jackson_W_btv1b53136413r_1.jpg;image/jpeg;26662;1;1581606112;""
3443;193;vial.jpg;public://vial.jpg;image/jpeg;35042;1;1581687518;""
3444;193;vialPierre.PNG;public://vialPierre.PNG;image/png;207592;1;1581687674;""
3445;193;billard.jpg;public://billard_0.jpg;image/jpeg;39355;1;1581687810;""
3446;193;jolicoeur.jpg;public://jolicoeur_0.jpg;image/jpeg;76518;1;1581688574;""
3447;193;sapèneFR.jpg;public://sapèneFR.jpg;image/jpeg;28450;1;1581688840;""
3448;193;la prunière.jpg;public://la prunière.jpg;image/jpeg;53472;1;1581689226;""
3450;193;billard2jpg.jpg;public://billard2jpg.jpg;image/jpeg;276394;1;1581689749;""
3451;193;dupuy.jpg;public://dupuy.jpg;image/jpeg;59159;1;1581689997;""
3452;193;jacob.jpg;public://jacob.jpg;image/jpeg;54392;1;1581690332;""
3453;193;mousse3.jpg;public://mousse3.jpg;image/jpeg;37847;1;1581690854;""
3454;193;carréj2.jpg;public://carréj2.jpg;image/jpeg;62860;1;1581690954;""
3455;193;jacob2.jpg;public://jacob2_0.jpg;image/jpeg;41484;1;1581691278;""
3456;193;marx2.jpg;public://marx2.jpg;image/jpeg;373807;1;1581691558;""
3457;193;sapène3.jpg;public://sapène3.jpg;image/jpeg;31156;1;1581691770;""
3458;193;jouvenel.jpg;public://jouvenel.jpg;image/jpeg;64664;1;1581692066;""
3459;193;berdalle.jpg;public://berdalle.jpg;image/jpeg;50049;1;1581692316;""
3460;193;ferment.jpg;public://ferment.jpg;image/jpeg;63241;1;1581692566;""
3462;193;cottelot3.jpg;public://cottelot3.jpg;image/jpeg;412782;1;1581693489;""
3464;193;parvillez.jpg;public://parvillez.jpg;image/jpeg;415588;1;1581700610;""
3465;193;gendré.jpg;public://gendré.jpg;image/jpeg;43992;1;1581700857;""
3466;193;rival.jpg;public://rival.jpg;image/jpeg;46839;1;1581701656;""
3467;193;sapene4.jpg;public://sapene4.jpg;image/jpeg;46640;1;1581702068;""
3468;193;riboulet.jpg;public://riboulet.jpg;image/jpeg;324587;1;1581702415;""
3469;193;raynaud.jpg;public://raynaud.jpg;image/jpeg;372746;1;1581702836;""
3470;193;douillier.jpg;public://douillier.jpg;image/jpeg;50331;1;1581703390;""
3471;193;ferment2.jpg;public://ferment2.jpg;image/jpeg;34850;1;1581703565;""
3474;193;Nîmes___Champin_del_Lith_[...]Champin_Jean-Jacques_btv1b10102073v_1.jpg;public://Nîmes___Champin_del_Lith_[...]Champin_Jean-Jacques_btv1b10102073v_1.jpg;image/jpeg;25883;1;1581709830;""
3475;193;Napoléon_en_Egypte_Waterloo_et_[...]Collette_Alexandre_btv1b53074612b_1.jpeg;public://Napoléon_en_Egypte_Waterloo_et_[...]Collette_Alexandre_btv1b53074612b_1.jpeg;image/jpeg;497370;1;1581709830;""
3476;193;On_s'abonne_ici_à_L'Audience_[...]_btv1b90080068_1.jpg;public://On_s'abonne_ici_à_L'Audience_[...]_btv1b90080068_1.jpg;image/jpeg;30644;1;1581709830;""
3477;193;Berceuse_orientale___musique_de_[...]Bret_Emile_btv1b525008240_1.jpg;public://Berceuse_orientale___musique_de_[...]Bret_Emile_btv1b525008240_1.jpg;image/jpeg;26052;1;1581779964;""
3478;193;Rigo (2).JPG;public://Rigo (2).JPG;image/jpeg;709418;1;1581783231;""
3479;193;[Mme_Grisi_dans_Anna_Bolena_[...]Dollet_Victor_btv1b10541012x_1.jpg;public://[Mme_Grisi_dans_Anna_Bolena_[...]Dollet_Victor_btv1b10541012x_1.jpg;image/jpeg;9381;1;1581789708;""
3480;193;Panthéon_Théâtral_Académie_Royale_de_[...]Dollet_Victor_btv1b53117303p_1.jpg;public://Panthéon_Théâtral_Académie_Royale_de_[...]Dollet_Victor_btv1b53117303p_1.jpg;image/jpeg;26868;1;1581789708;""
3481;193;La_France_Histoire_nationale_des_[...]_btv1b53084899v_1.jpg;public://La_France_Histoire_nationale_des_[...]_btv1b53084899v_1.jpg;image/jpeg;40228;1;1581789708;""
3482;193;Mr_Sands_&_ses_deux_[...]Lacauchie_Adolphe_btv1b8438095v_1.jpg;public://Mr_Sands_&_ses_deux_[...]Lacauchie_Adolphe_btv1b8438095v_1.jpg;image/jpeg;36782;1;1581789708;""
3483;193;G_Verdi__btv1b8426691c_1.jpg;public://G_Verdi__btv1b8426691c_1.jpg;image/jpeg;10828;1;1581791370;""
3485;193;M_elle_Déjazet_dans_La_[...]Lacauchie_Alexandre_btv1b10541149p_1.jpg;public://M_elle_Déjazet_dans_La_[...]Lacauchie_Alexandre_btv1b10541149p_1.jpg;image/jpeg;8818;1;1581791370;""
3486;193;Napoléon_[et]_Josephine_ou_Le_[...]Gerlier_J_btv1b531169472_1.jpg;public://Napoléon_[et]_Josephine_ou_Le_[...]Gerlier_J_btv1b531169472_1.jpg;image/jpeg;34875;1;1581860626;""
3487;193;Tragaldabas_Théâtre_de_la_Porte_[...]Pottin_Henri_btv1b531182740_1.jpg;public://Tragaldabas_Théâtre_de_la_Porte_[...]Pottin_Henri_btv1b531182740_1.jpg;image/jpeg;29383;1;1581860626;""
3488;193;Les_Dix_commandements_de_Dieu_[...]Judicis_Louis_bpt6k62370243_9.jpg;public://Les_Dix_commandements_de_Dieu_[...]Judicis_Louis_bpt6k62370243_9.jpg;image/jpeg;20623;1;1581860626;""
3489;193;Passé_Présent_Avenir_1830-1848___[...]_btv1b53013744n_1.jpg;public://Passé_Présent_Avenir_1830-1848___[...]_btv1b53013744n_1.jpg;image/jpeg;23391;1;1581860626;""
3490;193;[Gibby_la_Cornemuse]___[estampe]__btv1b8437744n_2(1).jpg;public://[Gibby_la_Cornemuse]___[estampe]__btv1b8437744n_2(1).jpg;image/jpeg;69564;1;1581863209;""
3491;193;Billet_d'admission_au_bal_de_[...]Henry_Théodore_btv1b53013551z_1.jpg;public://Billet_d'admission_au_bal_de_[...]Henry_Théodore_btv1b53013551z_1.jpg;image/jpeg;46473;1;1581863209;""
3492;193;Mélingue_rôle_de_Dartagnan_dans_[...]Lacauchie_Alexandre_btv1b105412581_1.jpg;public://Mélingue_rôle_de_Dartagnan_dans_[...]Lacauchie_Alexandre_btv1b105412581_1.jpg;image/jpeg;11558;1;1581863209;""
3493;193;M_lle_Carlotta_Grisi_dans_[...]Lacauchie_Alexandre_btv1b10541158n_1.jpg;public://M_lle_Carlotta_Grisi_dans_[...]Lacauchie_Alexandre_btv1b10541158n_1.jpg;image/jpeg;8446;1;1581863209;""
3494;193;Almanach_du_ciel_pour_1869_[...]Monot_E_btv1b84907518_1.jpg;public://Almanach_du_ciel_pour_1869_[...]Monot_E_btv1b84907518_1.jpg;image/jpeg;138810;1;1582304444;""
3495;193;[Modèles_d'enveloppes_et_de_dos_[...]_btv1b531676342_1.jpg;public://[Modèles_d'enveloppes_et_de_dos_[...]_btv1b531676342_1.jpg;image/jpeg;143484;1;1582305291;""
3496;193;[Modèles_d'enveloppes_et_de_dos_[...]_btv1b531676342_1(1).jpg;public://[Modèles_d'enveloppes_et_de_dos_[...]_btv1b531676342_1(1).jpg;image/jpeg;26204;1;1582305291;""
3497;193;Rubini_(Théâtre_Italien)___Peyre_[...]Peyre_Jules_btv1b8424548d_1.jpg;public://Rubini_(Théâtre_Italien)___Peyre_[...]Peyre_Jules_btv1b8424548d_1.jpg;image/jpeg;19690;1;1582310103;""
3498;193;Le_Portrait_du_Duc_De_[...]Maurin_Nicolas-Eustache_btv1b69549188_1.jpg;public://Le_Portrait_du_Duc_De_[...]Maurin_Nicolas-Eustache_btv1b69549188_1.jpg;image/jpeg;46431;1;1582310103;""
3499;193;Alphonse_de_Lamartine_Né_à_[...]Maurin_Nicolas-Eustache_btv1b53014072p_1.jpg;public://Alphonse_de_Lamartine_Né_à_[...]Maurin_Nicolas-Eustache_btv1b53014072p_1.jpg;image/jpeg;17647;1;1582310103;""
3500;193;Arrestation_De_La_Duchesse_De_[...]Maurin_N_btv1b53006130w_1.jpg;public://Arrestation_De_La_Duchesse_De_[...]Maurin_N_btv1b53006130w_1.jpg;image/jpeg;94234;1;1582310103;""
3501;193;Famille_du_duc_d'Orléans___[...]Maurin_N_btv1b53012317w_1.jpg;public://Famille_du_duc_d'Orléans___[...]Maurin_N_btv1b53012317w_1.jpg;image/jpeg;104946;1;1582310103;""
3502;193;Giacomo_Meyerbeer___Dessiné_d'après_[...]Maurin_Nicolas-Eustache_btv1b8422614b_1.jpg;public://Giacomo_Meyerbeer___Dessiné_d'après_[...]Maurin_Nicolas-Eustache_btv1b8422614b_1.jpg;image/jpeg;25252;1;1582310103;""
3503;193;IMG_2702.JPG;public://IMG_2702.JPG;image/jpeg;450824;1;1582362624;""
3504;193;Étienne_Arago_Né_à_Perpignan_[...]Desmaisons_Émile_btv1b53014061t_1.jpg;public://Étienne_Arago_Né_à_Perpignan_[...]Desmaisons_Émile_btv1b53014061t_1.jpg;image/jpeg;17086;1;1582389414;""
3506;193;Mme_Persiani_(Théâtre-Italien)___Peyre_[...]Peyre_Jules_btv1b8423495d_1.jpg;public://Mme_Persiani_(Théâtre-Italien)___Peyre_[...]Peyre_Jules_btv1b8423495d_1.jpg;image/jpeg;22982;1;1582394459;""
3507;193;Grands_bains_de_vapeur_6_[...]_btv1b9007863r_1.jpg;public://Grands_bains_de_vapeur_6_[...]_btv1b9007863r_1.jpg;image/jpeg;80695;1;1582472625;""
3508;193;IMG_2714.JPG;public://IMG_2714.JPG;image/jpeg;572828;1;1582472863;""
3509;193;IMG_2712.JPG;public://IMG_2712.JPG;image/jpeg;439475;1;1582472863;""
3510;193;IMG_2713.JPG;public://IMG_2713.JPG;image/jpeg;432216;1;1582472863;""
3511;193;IMG_2711.JPG;public://IMG_2711.JPG;image/jpeg;326220;1;1582473610;""
3512;193;Photographie_Trinquart_Bernier_40_Boulevard_[...]Bernier_E_btv1b90129417_1.jpg;public://Photographie_Trinquart_Bernier_40_Boulevard_[...]Bernier_E_btv1b90129417_1.jpg;image/jpeg;62625;1;1582537663;""
3513;193;Partit_en_guerre_contre_l'ennemi_[...]Péalardy_G_btv1b53028928d_1.jpg;public://Partit_en_guerre_contre_l'ennemi_[...]Péalardy_G_btv1b53028928d_1.jpg;image/jpeg;65346;1;1582537882;""
3514;193;Les_Moines_de_Ménilmontant_ou_[...]_btv1b530064519_1.jpg;public://Les_Moines_de_Ménilmontant_ou_[...]_btv1b530064519_1.jpg;image/jpeg;133079;1;1582733545;""
